inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260308_01,2026-03-08,PROD_GLASS_A1,WAREHOUSE_US_01,8031,24211,0,32242
inv_20260308_02,2026-03-08,PROD_GLASS_A1,WAREHOUSE_EU_01,12598,24211,0,36809
inv_20260308_03,2026-03-08,PROD_GLASS_A1,WAREHOUSE_APAC_01,9567,24211,0,33778
inv_20260308_04,2026-03-08,PROD_GLASS_A1,WAREHOUSE_US_02,6992,24211,0,31203
inv_20260308_05,2026-03-08,PROD_GLASS_A1,WAREHOUSE_APAC_02,9588,24211,0,33799
inv_20260308_06,2026-03-08,PROD_GLASS_A1,WAREHOUSE_EU_02,12872,24211,0,37083
inv_20260308_07,2026-03-08,PROD_GLASS_B2,WAREHOUSE_US_01,14547,16161,0,30708
inv_20260308_08,2026-03-08,PROD_GLASS_B2,WAREHOUSE_EU_01,5238,16161,1155,20244
inv_20260308_09,2026-03-08,PROD_GLASS_B2,WAREHOUSE_APAC_01,7993,16161,2763,21391
inv_20260308_10,2026-03-08,PROD_GLASS_B2,WAREHOUSE_US_02,14900,16161,0,31061
inv_20260308_11,2026-03-08,PROD_GLASS_B2,WAREHOUSE_APAC_02,7976,16161,0,24137
inv_20260308_12,2026-03-08,PROD_GLASS_B2,WAREHOUSE_EU_02,5706,16161,0,21867
inv_20260308_13,2026-03-08,PROD_GLASS_C3,WAREHOUSE_US_01,5244,18908,2335,21817
inv_20260308_14,2026-03-08,PROD_GLASS_C3,WAREHOUSE_EU_01,13714,18908,0,32622
inv_20260308_15,2026-03-08,PROD_GLASS_C3,WAREHOUSE_APAC_01,13531,18908,0,32439
inv_20260308_16,2026-03-08,PROD_GLASS_C3,WAREHOUSE_US_02,10652,18908,0,29560
inv_20260308_17,2026-03-08,PROD_GLASS_C3,WAREHOUSE_APAC_02,5390,18908,0,24298
inv_20260308_18,2026-03-08,PROD_GLASS_C3,WAREHOUSE_EU_02,9576,18908,0,28484
