inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260321_01,2026-03-21,PROD_GLASS_A1,WAREHOUSE_US_01,10549,18407,2430,26526
inv_20260321_02,2026-03-21,PROD_GLASS_A1,WAREHOUSE_EU_01,6285,18407,0,24692
inv_20260321_03,2026-03-21,PROD_GLASS_A1,WAREHOUSE_APAC_01,14288,18407,0,32695
inv_20260321_04,2026-03-21,PROD_GLASS_A1,WAREHOUSE_US_02,13507,18407,0,31914
inv_20260321_05,2026-03-21,PROD_GLASS_A1,WAREHOUSE_APAC_02,6394,18407,0,24801
inv_20260321_06,2026-03-21,PROD_GLASS_A1,WAREHOUSE_EU_02,9016,18407,0,27423
inv_20260321_07,2026-03-21,PROD_GLASS_B2,WAREHOUSE_US_01,13283,15477,826,27934
inv_20260321_08,2026-03-21,PROD_GLASS_B2,WAREHOUSE_EU_01,12538,15477,3058,24957
inv_20260321_09,2026-03-21,PROD_GLASS_B2,WAREHOUSE_APAC_01,4889,15477,1580,18786
inv_20260321_10,2026-03-21,PROD_GLASS_B2,WAREHOUSE_US_02,13202,15477,0,28679
inv_20260321_11,2026-03-21,PROD_GLASS_B2,WAREHOUSE_APAC_02,9757,15477,0,25234
inv_20260321_12,2026-03-21,PROD_GLASS_B2,WAREHOUSE_EU_02,10834,15477,0,26311
inv_20260321_13,2026-03-21,PROD_GLASS_C3,WAREHOUSE_US_01,7793,25062,2628,30227
inv_20260321_14,2026-03-21,PROD_GLASS_C3,WAREHOUSE_EU_01,7649,25062,2064,30647
inv_20260321_15,2026-03-21,PROD_GLASS_C3,WAREHOUSE_APAC_01,13609,25062,2484,36187
inv_20260321_16,2026-03-21,PROD_GLASS_C3,WAREHOUSE_US_02,8081,25062,0,33143
inv_20260321_17,2026-03-21,PROD_GLASS_C3,WAREHOUSE_APAC_02,11702,25062,0,36764
inv_20260321_18,2026-03-21,PROD_GLASS_C3,WAREHOUSE_EU_02,11847,25062,0,36909
