production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260327_001,2026-03-27,PLANT_APAC_01,PROD_GLASS_B2,6238,MACHINE_LINE_07,871.6,5737.3,17
prod_20260327_002,2026-03-27,PLANT_APAC_01,PROD_GLASS_C3,4568,MACHINE_LINE_07,831.6,4583.25,27
prod_20260327_003,2026-03-27,PLANT_EU_01,PROD_GLASS_C3,6524,MACHINE_LINE_04,865.7,5356.15,21
prod_20260327_004,2026-03-27,PLANT_US_01,PROD_GLASS_B2,6663,MACHINE_LINE_06,875.7,5950.8,15
prod_20260327_005,2026-03-27,PLANT_US_01,PROD_GLASS_A1,6249,MACHINE_LINE_03,851.5,5555.69,17
prod_20260327_006,2026-03-27,PLANT_EU_01,PROD_GLASS_C3,3112,MACHINE_LINE_05,862.7,2875.24,5
prod_20260327_007,2026-03-27,PLANT_US_01,PROD_GLASS_A1,4106,MACHINE_LINE_06,860.8,3491.24,12
prod_20260327_008,2026-03-27,PLANT_EU_01,PROD_GLASS_B2,6603,MACHINE_LINE_04,853.2,6024.75,8
prod_20260327_009,2026-03-27,PLANT_APAC_01,PROD_GLASS_A1,3966,MACHINE_LINE_07,881.9,3487.82,109
prod_20260327_010,2026-03-27,PLANT_APAC_01,PROD_GLASS_C3,5633,MACHINE_LINE_02,829.4,5093.99,2
prod_20260327_011,2026-03-27,PLANT_EU_01,PROD_GLASS_A1,5786,MACHINE_LINE_05,861.9,5141.02,9
prod_20260327_012,2026-03-27,PLANT_EU_01,PROD_GLASS_C3,4437,MACHINE_LINE_05,813.9,3893.45,7
