shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260203_001,PO_2026_02_001,PROD_GLASS_B2,1037,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_01,2026-02-03,2026-02-16,,0,PENDING
ship_20260203_002,PO_2026_02_002,PROD_GLASS_A1,1629,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_01,2026-01-28,2026-02-19,,0,IN_TRANSIT
ship_20260203_003,PO_2026_02_003,PROD_GLASS_C3,2490,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_01,2026-01-26,2026-02-12,2026-02-12,0,DELIVERED
ship_20260203_004,PO_2026_02_004,PROD_GLASS_B2,1855,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_PACKAGING_01,2026-02-03,2026-02-20,,0,PENDING
ship_20260203_005,PO_2026_02_005,PROD_GLASS_B2,1098,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_02,2026-02-02,2026-02-11,2026-02-11,0,DELIVERED
ship_20260203_006,PO_2026_02_006,PROD_GLASS_B2,1347,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_03,2026-01-29,2026-02-12,2026-02-12,0,DELIVERED
ship_20260203_007,PO_2026_02_007,PROD_GLASS_C3,2084,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_02,2026-02-03,2026-02-11,,0,PENDING
ship_20260203_008,PO_2026_02_008,PROD_GLASS_B2,757,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_01,2026-01-31,2026-02-11,,0,IN_TRANSIT
ship_20260203_009,PO_2026_02_009,PROD_GLASS_C3,1617,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_02,2026-02-03,2026-02-12,,0,PENDING
ship_20260203_010,PO_2026_02_010,PROD_GLASS_B2,1865,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_02,2026-02-03,2026-02-09,,0,PENDING
