inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260403_01,2026-04-03,PROD_GLASS_A1,WAREHOUSE_US_01,5899,21643,2371,25171
inv_20260403_02,2026-04-03,PROD_GLASS_A1,WAREHOUSE_EU_01,9140,21643,0,30783
inv_20260403_03,2026-04-03,PROD_GLASS_A1,WAREHOUSE_APAC_01,14914,21643,1515,35042
inv_20260403_04,2026-04-03,PROD_GLASS_A1,WAREHOUSE_US_02,9694,21643,0,31337
inv_20260403_05,2026-04-03,PROD_GLASS_A1,WAREHOUSE_APAC_02,6890,21643,0,28533
inv_20260403_06,2026-04-03,PROD_GLASS_A1,WAREHOUSE_EU_02,8581,21643,0,30224
inv_20260403_07,2026-04-03,PROD_GLASS_B2,WAREHOUSE_US_01,14019,12796,1319,25496
inv_20260403_08,2026-04-03,PROD_GLASS_B2,WAREHOUSE_EU_01,13072,12796,1760,24108
inv_20260403_09,2026-04-03,PROD_GLASS_B2,WAREHOUSE_APAC_01,11934,12796,0,24730
inv_20260403_10,2026-04-03,PROD_GLASS_B2,WAREHOUSE_US_02,14199,12796,0,26995
inv_20260403_11,2026-04-03,PROD_GLASS_B2,WAREHOUSE_APAC_02,13197,12796,0,25993
inv_20260403_12,2026-04-03,PROD_GLASS_B2,WAREHOUSE_EU_02,5183,12796,0,17979
inv_20260403_13,2026-04-03,PROD_GLASS_C3,WAREHOUSE_US_01,6363,21579,0,27942
inv_20260403_14,2026-04-03,PROD_GLASS_C3,WAREHOUSE_EU_01,7179,21579,503,28255
inv_20260403_15,2026-04-03,PROD_GLASS_C3,WAREHOUSE_APAC_01,5349,21579,0,26928
inv_20260403_16,2026-04-03,PROD_GLASS_C3,WAREHOUSE_US_02,6217,21579,0,27796
inv_20260403_17,2026-04-03,PROD_GLASS_C3,WAREHOUSE_APAC_02,7996,21579,0,29575
inv_20260403_18,2026-04-03,PROD_GLASS_C3,WAREHOUSE_EU_02,13853,21579,0,35432
