quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260128_001,2026-01-28,PROD_GLASS_B2,BATCH_2026_01_28_001,213,BUBBLE,3.98
qual_20260128_002,2026-01-28,PROD_GLASS_C3,BATCH_2026_01_28_002,313,SURFACE_SCRATCH,3.95
qual_20260128_003,2026-01-28,PROD_GLASS_A1,BATCH_2026_01_28_003,45,OTHER,0.87
qual_20260128_004,2026-01-28,PROD_GLASS_B2,BATCH_2026_01_28_004,142,SURFACE_SCRATCH,2.58
qual_20260128_005,2026-01-28,PROD_GLASS_A1,BATCH_2026_01_28_005,51,SURFACE_SCRATCH,0.69
qual_20260128_006,2026-01-28,PROD_GLASS_B2,BATCH_2026_01_28_006,252,BUBBLE,3.21
qual_20260128_007,2026-01-28,PROD_GLASS_C3,BATCH_2026_01_28_007,20,BUBBLE,0.38
qual_20260128_008,2026-01-28,PROD_GLASS_B2,BATCH_2026_01_28_008,219,DIMENSION_OFF,2.4
qual_20260128_009,2026-01-28,PROD_GLASS_C3,BATCH_2026_01_28_009,7,BUBBLE,0.11
qual_20260128_010,2026-01-28,PROD_GLASS_B2,BATCH_2026_01_28_010,33,DIMENSION_OFF,0.36
qual_20260128_011,2026-01-28,PROD_GLASS_B2,BATCH_2026_01_28_011,26,SURFACE_SCRATCH,0.44
qual_20260128_012,2026-01-28,PROD_GLASS_C3,BATCH_2026_01_28_012,65,DIMENSION_OFF,0.72
