quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260323_001,2026-03-23,PROD_GLASS_B2,BATCH_2026_03_23_001,40,CRACK,0.89
qual_20260323_002,2026-03-23,PROD_GLASS_C3,BATCH_2026_03_23_002,65,DIMENSION_OFF,1.49
qual_20260323_003,2026-03-23,PROD_GLASS_C3,BATCH_2026_03_23_003,437,DISCOLORATION,4.55
qual_20260323_004,2026-03-23,PROD_GLASS_C3,BATCH_2026_03_23_004,24,DISCOLORATION,0.25
qual_20260323_005,2026-03-23,PROD_GLASS_B2,BATCH_2026_03_23_005,149,OTHER,2.23
qual_20260323_006,2026-03-23,PROD_GLASS_C3,BATCH_2026_03_23_006,227,BUBBLE,2.94
qual_20260323_007,2026-03-23,PROD_GLASS_B2,BATCH_2026_03_23_007,232,BUBBLE,3.99
qual_20260323_008,2026-03-23,PROD_GLASS_B2,BATCH_2026_03_23_008,72,SURFACE_SCRATCH,1.26
qual_20260323_009,2026-03-23,PROD_GLASS_C3,BATCH_2026_03_23_009,318,BUBBLE,4.63
qual_20260323_010,2026-03-23,PROD_GLASS_C3,BATCH_2026_03_23_010,128,SURFACE_SCRATCH,1.47
qual_20260323_011,2026-03-23,PROD_GLASS_A1,BATCH_2026_03_23_011,67,DIMENSION_OFF,0.74
qual_20260323_012,2026-03-23,PROD_GLASS_C3,BATCH_2026_03_23_012,255,DIMENSION_OFF,4.97
