production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260102_001,2026-01-02,PLANT_APAC_01,PROD_GLASS_A1,5291,MACHINE_LINE_03,868.4,4876.77,19
prod_20260102_002,2026-01-02,PLANT_EU_01,PROD_GLASS_C3,6205,MACHINE_LINE_05,862.3,5664.01,13
prod_20260102_003,2026-01-02,PLANT_US_01,PROD_GLASS_C3,2873,MACHINE_LINE_02,875.3,2624.16,71
prod_20260102_004,2026-01-02,PLANT_APAC_01,PROD_GLASS_A1,3980,MACHINE_LINE_06,867.1,3736.62,11
prod_20260102_005,2026-01-02,PLANT_US_01,PROD_GLASS_B2,6355,MACHINE_LINE_06,822.2,5815.2,7
prod_20260102_006,2026-01-02,PLANT_EU_01,PROD_GLASS_C3,5090,MACHINE_LINE_07,827.7,4621.76,4
prod_20260102_007,2026-01-02,PLANT_EU_01,PROD_GLASS_A1,3229,MACHINE_LINE_05,852.4,2860.06,1
prod_20260102_008,2026-01-02,PLANT_US_01,PROD_GLASS_A1,6971,MACHINE_LINE_05,841.6,6133.07,11
prod_20260102_009,2026-01-02,PLANT_EU_01,PROD_GLASS_C3,4663,MACHINE_LINE_02,852.3,3971.83,24
prod_20260102_010,2026-01-02,PLANT_APAC_01,PROD_GLASS_C3,5388,MACHINE_LINE_04,865.5,4849.61,15
prod_20260102_011,2026-01-02,PLANT_US_01,PROD_GLASS_C3,4595,MACHINE_LINE_04,857.9,4444.92,4
prod_20260102_012,2026-01-02,PLANT_EU_01,PROD_GLASS_A1,6453,MACHINE_LINE_03,842.7,5441.95,11
