inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260101_01,2026-01-01,PROD_GLASS_A1,WAREHOUSE_US_01,8571,14297,2304,20564
inv_20260101_02,2026-01-01,PROD_GLASS_A1,WAREHOUSE_EU_01,5284,14297,0,19581
inv_20260101_03,2026-01-01,PROD_GLASS_A1,WAREHOUSE_APAC_01,9241,14297,0,23538
inv_20260101_04,2026-01-01,PROD_GLASS_A1,WAREHOUSE_US_02,13459,14297,0,27756
inv_20260101_05,2026-01-01,PROD_GLASS_A1,WAREHOUSE_APAC_02,12149,14297,0,26446
inv_20260101_06,2026-01-01,PROD_GLASS_A1,WAREHOUSE_EU_02,12975,14297,0,27272
inv_20260101_07,2026-01-01,PROD_GLASS_B2,WAREHOUSE_US_01,13827,21636,0,35463
inv_20260101_08,2026-01-01,PROD_GLASS_B2,WAREHOUSE_EU_01,12981,21636,2837,31780
inv_20260101_09,2026-01-01,PROD_GLASS_B2,WAREHOUSE_APAC_01,4652,21636,0,26288
inv_20260101_10,2026-01-01,PROD_GLASS_B2,WAREHOUSE_US_02,12125,21636,0,33761
inv_20260101_11,2026-01-01,PROD_GLASS_B2,WAREHOUSE_APAC_02,6041,21636,0,27677
inv_20260101_12,2026-01-01,PROD_GLASS_B2,WAREHOUSE_EU_02,13867,21636,0,35503
inv_20260101_13,2026-01-01,PROD_GLASS_C3,WAREHOUSE_US_01,7007,23742,3112,27637
inv_20260101_14,2026-01-01,PROD_GLASS_C3,WAREHOUSE_EU_01,14112,23742,0,37854
inv_20260101_15,2026-01-01,PROD_GLASS_C3,WAREHOUSE_APAC_01,9175,23742,0,32917
inv_20260101_16,2026-01-01,PROD_GLASS_C3,WAREHOUSE_US_02,13921,23742,0,37663
inv_20260101_17,2026-01-01,PROD_GLASS_C3,WAREHOUSE_APAC_02,14620,23742,0,38362
inv_20260101_18,2026-01-01,PROD_GLASS_C3,WAREHOUSE_EU_02,5965,23742,0,29707
