production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260115_001,2026-01-15,PLANT_US_01,PROD_GLASS_A1,3651,MACHINE_LINE_07,880.8,3644.28,0
prod_20260115_002,2026-01-15,PLANT_US_01,PROD_GLASS_A1,4557,MACHINE_LINE_04,833.8,3967.94,16
prod_20260115_003,2026-01-15,PLANT_APAC_01,PROD_GLASS_A1,3139,MACHINE_LINE_01,868.2,2612.73,1
prod_20260115_004,2026-01-15,PLANT_EU_01,PROD_GLASS_C3,6110,MACHINE_LINE_01,858.6,5562.78,28
prod_20260115_005,2026-01-15,PLANT_US_01,PROD_GLASS_A1,6037,MACHINE_LINE_05,841.2,5260.13,18
prod_20260115_006,2026-01-15,PLANT_US_01,PROD_GLASS_C3,5791,MACHINE_LINE_07,855.1,5097.96,29
prod_20260115_007,2026-01-15,PLANT_US_01,PROD_GLASS_C3,6401,MACHINE_LINE_04,863.6,5502.54,11
prod_20260115_008,2026-01-15,PLANT_US_01,PROD_GLASS_A1,4515,MACHINE_LINE_01,853.1,4087.85,26
prod_20260115_009,2026-01-15,PLANT_EU_01,PROD_GLASS_A1,6976,MACHINE_LINE_03,858.8,6164.75,28
prod_20260115_010,2026-01-15,PLANT_APAC_01,PROD_GLASS_C3,3926,MACHINE_LINE_03,854.4,3543.03,15
prod_20260115_011,2026-01-15,PLANT_APAC_01,PROD_GLASS_A1,5715,MACHINE_LINE_03,857.9,5032.53,17
prod_20260115_012,2026-01-15,PLANT_EU_01,PROD_GLASS_B2,5096,MACHINE_LINE_07,878.6,4267.47,22
