shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260112_001,PO_2026_01_001,PROD_GLASS_C3,877,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_01,2026-01-12,2026-01-21,,0,PENDING
ship_20260112_002,PO_2026_01_002,PROD_GLASS_A1,1977,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_ADHESIVE_01,2026-01-03,2026-01-21,2026-01-21,0,DELIVERED
ship_20260112_003,PO_2026_01_003,PROD_GLASS_A1,954,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_GLASS_RAW_02,2026-01-09,2026-01-20,2026-01-20,0,DELIVERED
ship_20260112_004,PO_2026_01_004,PROD_GLASS_B2,2138,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_01,2026-01-10,2026-01-21,,0,IN_TRANSIT
ship_20260112_005,PO_2026_01_005,PROD_GLASS_A1,937,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_02,2026-01-09,2026-01-20,2026-01-20,0,DELIVERED
ship_20260112_006,PO_2026_01_006,PROD_GLASS_B2,976,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_GLASS_RAW_01,2026-01-11,2026-01-28,,0,IN_TRANSIT
ship_20260112_007,PO_2026_01_007,PROD_GLASS_B2,1594,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_02,2026-01-08,2026-01-22,2026-01-22,0,DELIVERED
ship_20260112_008,PO_2026_01_008,PROD_GLASS_B2,2032,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_ADHESIVE_01,2026-01-05,2026-01-21,2026-01-21,0,DELIVERED
ship_20260112_009,PO_2026_01_009,PROD_GLASS_C3,1798,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_02,2026-01-04,2026-01-19,2026-01-19,0,DELIVERED
ship_20260112_010,PO_2026_01_010,PROD_GLASS_B2,2188,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_01,2026-01-07,2026-01-18,2026-01-18,0,DELIVERED
