production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260106_001,2026-01-06,PLANT_EU_01,PROD_GLASS_A1,6965,MACHINE_LINE_05,858.0,6513.43,16
prod_20260106_002,2026-01-06,PLANT_EU_01,PROD_GLASS_B2,3266,MACHINE_LINE_03,834.9,2716.42,4
prod_20260106_003,2026-01-06,PLANT_APAC_01,PROD_GLASS_A1,3942,MACHINE_LINE_07,826.8,3593.95,8
prod_20260106_004,2026-01-06,PLANT_APAC_01,PROD_GLASS_B2,3886,MACHINE_LINE_03,850.8,3586.73,18
prod_20260106_005,2026-01-06,PLANT_EU_01,PROD_GLASS_A1,4024,MACHINE_LINE_03,832.4,3596.85,6
prod_20260106_006,2026-01-06,PLANT_EU_01,PROD_GLASS_B2,6986,MACHINE_LINE_06,858.0,6538.24,18
prod_20260106_007,2026-01-06,PLANT_EU_01,PROD_GLASS_C3,6305,MACHINE_LINE_01,835.1,5695.12,14
prod_20260106_008,2026-01-06,PLANT_EU_01,PROD_GLASS_A1,3072,MACHINE_LINE_07,809.0,3047.52,25
prod_20260106_009,2026-01-06,PLANT_APAC_01,PROD_GLASS_A1,5743,MACHINE_LINE_07,858.0,5241.14,13
prod_20260106_010,2026-01-06,PLANT_EU_01,PROD_GLASS_C3,3050,MACHINE_LINE_03,848.5,2372.55,28
prod_20260106_011,2026-01-06,PLANT_US_01,PROD_GLASS_B2,5245,MACHINE_LINE_02,872.3,4642.07,9
prod_20260106_012,2026-01-06,PLANT_US_01,PROD_GLASS_B2,5916,MACHINE_LINE_07,853.9,5528.26,0
