production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260123_001,2026-01-23,PLANT_APAC_01,PROD_GLASS_B2,3845,MACHINE_LINE_03,859.6,3329.72,8
prod_20260123_002,2026-01-23,PLANT_EU_01,PROD_GLASS_B2,4385,MACHINE_LINE_04,868.0,3916.45,19
prod_20260123_003,2026-01-23,PLANT_US_01,PROD_GLASS_A1,4860,MACHINE_LINE_05,869.7,4501.75,0
prod_20260123_004,2026-01-23,PLANT_US_01,PROD_GLASS_A1,4938,MACHINE_LINE_01,866.5,4405.66,17
prod_20260123_005,2026-01-23,PLANT_APAC_01,PROD_GLASS_A1,5337,MACHINE_LINE_06,834.6,4789.99,23
prod_20260123_006,2026-01-23,PLANT_EU_01,PROD_GLASS_C3,3964,MACHINE_LINE_04,847.7,3560.69,16
prod_20260123_007,2026-01-23,PLANT_US_01,PROD_GLASS_A1,6410,MACHINE_LINE_07,833.5,5639.33,1
prod_20260123_008,2026-01-23,PLANT_EU_01,PROD_GLASS_C3,3264,MACHINE_LINE_03,837.8,3025.42,22
prod_20260123_009,2026-01-23,PLANT_APAC_01,PROD_GLASS_B2,3588,MACHINE_LINE_03,844.4,3535.4,117
prod_20260123_010,2026-01-23,PLANT_APAC_01,PROD_GLASS_B2,3429,MACHINE_LINE_07,855.3,2868.11,0
prod_20260123_011,2026-01-23,PLANT_US_01,PROD_GLASS_A1,6277,MACHINE_LINE_02,858.3,5696.96,28
prod_20260123_012,2026-01-23,PLANT_US_01,PROD_GLASS_A1,3290,MACHINE_LINE_05,850.9,3043.41,92
