inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260325_01,2026-03-25,PROD_GLASS_A1,WAREHOUSE_US_01,12271,7291,0,19562
inv_20260325_02,2026-03-25,PROD_GLASS_A1,WAREHOUSE_EU_01,7910,7291,3572,11629
inv_20260325_03,2026-03-25,PROD_GLASS_A1,WAREHOUSE_APAC_01,10040,7291,0,17331
inv_20260325_04,2026-03-25,PROD_GLASS_A1,WAREHOUSE_US_02,7552,7291,0,14843
inv_20260325_05,2026-03-25,PROD_GLASS_A1,WAREHOUSE_APAC_02,9252,7291,0,16543
inv_20260325_06,2026-03-25,PROD_GLASS_A1,WAREHOUSE_EU_02,10891,7291,0,18182
inv_20260325_07,2026-03-25,PROD_GLASS_B2,WAREHOUSE_US_01,6596,26359,1672,31283
inv_20260325_08,2026-03-25,PROD_GLASS_B2,WAREHOUSE_EU_01,14577,26359,0,40936
inv_20260325_09,2026-03-25,PROD_GLASS_B2,WAREHOUSE_APAC_01,12946,26359,1741,37564
inv_20260325_10,2026-03-25,PROD_GLASS_B2,WAREHOUSE_US_02,10088,26359,0,36447
inv_20260325_11,2026-03-25,PROD_GLASS_B2,WAREHOUSE_APAC_02,8452,26359,0,34811
inv_20260325_12,2026-03-25,PROD_GLASS_B2,WAREHOUSE_EU_02,14977,26359,0,41336
inv_20260325_13,2026-03-25,PROD_GLASS_C3,WAREHOUSE_US_01,6818,16995,2451,21362
inv_20260325_14,2026-03-25,PROD_GLASS_C3,WAREHOUSE_EU_01,13692,16995,1064,29623
inv_20260325_15,2026-03-25,PROD_GLASS_C3,WAREHOUSE_APAC_01,5449,16995,0,22444
inv_20260325_16,2026-03-25,PROD_GLASS_C3,WAREHOUSE_US_02,7665,16995,0,24660
inv_20260325_17,2026-03-25,PROD_GLASS_C3,WAREHOUSE_APAC_02,10986,16995,0,27981
inv_20260325_18,2026-03-25,PROD_GLASS_C3,WAREHOUSE_EU_02,8551,16995,0,25546
