inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260222_01,2026-02-22,PROD_GLASS_A1,WAREHOUSE_US_01,5709,3424,1565,7568
inv_20260222_02,2026-02-22,PROD_GLASS_A1,WAREHOUSE_EU_01,10646,3424,0,14070
inv_20260222_03,2026-02-22,PROD_GLASS_A1,WAREHOUSE_APAC_01,10263,3424,1057,12630
inv_20260222_04,2026-02-22,PROD_GLASS_A1,WAREHOUSE_US_02,7131,3424,0,10555
inv_20260222_05,2026-02-22,PROD_GLASS_A1,WAREHOUSE_APAC_02,8294,3424,0,11718
inv_20260222_06,2026-02-22,PROD_GLASS_A1,WAREHOUSE_EU_02,13480,3424,0,16904
inv_20260222_07,2026-02-22,PROD_GLASS_B2,WAREHOUSE_US_01,4830,14889,0,19719
inv_20260222_08,2026-02-22,PROD_GLASS_B2,WAREHOUSE_EU_01,8035,14889,0,22924
inv_20260222_09,2026-02-22,PROD_GLASS_B2,WAREHOUSE_APAC_01,10420,14889,0,25309
inv_20260222_10,2026-02-22,PROD_GLASS_B2,WAREHOUSE_US_02,7791,14889,0,22680
inv_20260222_11,2026-02-22,PROD_GLASS_B2,WAREHOUSE_APAC_02,7455,14889,0,22344
inv_20260222_12,2026-02-22,PROD_GLASS_B2,WAREHOUSE_EU_02,12574,14889,0,27463
inv_20260222_13,2026-02-22,PROD_GLASS_C3,WAREHOUSE_US_01,9198,31626,0,40824
inv_20260222_14,2026-02-22,PROD_GLASS_C3,WAREHOUSE_EU_01,9566,31626,0,41192
inv_20260222_15,2026-02-22,PROD_GLASS_C3,WAREHOUSE_APAC_01,6862,31626,3092,35396
inv_20260222_16,2026-02-22,PROD_GLASS_C3,WAREHOUSE_US_02,4937,31626,0,36563
inv_20260222_17,2026-02-22,PROD_GLASS_C3,WAREHOUSE_APAC_02,11538,31626,0,43164
inv_20260222_18,2026-02-22,PROD_GLASS_C3,WAREHOUSE_EU_02,7624,31626,0,39250
