production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260227_001,2026-02-27,PLANT_EU_01,PROD_GLASS_A1,3057,MACHINE_LINE_06,852.3,2883.84,18
prod_20260227_002,2026-02-27,PLANT_APAC_01,PROD_GLASS_B2,5750,MACHINE_LINE_05,849.9,4915.44,5
prod_20260227_003,2026-02-27,PLANT_APAC_01,PROD_GLASS_C3,3857,MACHINE_LINE_02,869.0,3396.23,26
prod_20260227_004,2026-02-27,PLANT_APAC_01,PROD_GLASS_B2,4282,MACHINE_LINE_05,827.3,3936.81,10
prod_20260227_005,2026-02-27,PLANT_EU_01,PROD_GLASS_A1,5747,MACHINE_LINE_02,855.6,5154.76,23
prod_20260227_006,2026-02-27,PLANT_US_01,PROD_GLASS_B2,2520,MACHINE_LINE_04,838.2,2133.27,72
prod_20260227_007,2026-02-27,PLANT_EU_01,PROD_GLASS_A1,3491,MACHINE_LINE_01,854.3,3329.12,5
prod_20260227_008,2026-02-27,PLANT_US_01,PROD_GLASS_C3,3656,MACHINE_LINE_03,841.1,3277.91,17
prod_20260227_009,2026-02-27,PLANT_US_01,PROD_GLASS_C3,4101,MACHINE_LINE_07,837.1,4041.91,20
prod_20260227_010,2026-02-27,PLANT_EU_01,PROD_GLASS_B2,5929,MACHINE_LINE_04,844.9,5364.4,1
prod_20260227_011,2026-02-27,PLANT_APAC_01,PROD_GLASS_B2,4535,MACHINE_LINE_01,858.2,4177.29,10
prod_20260227_012,2026-02-27,PLANT_APAC_01,PROD_GLASS_B2,5626,MACHINE_LINE_04,855.7,5347.96,18
