shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260125_001,PO_2026_01_001,PROD_GLASS_A1,1176,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_GLASS_RAW_02,2026-01-25,2026-02-03,,0,PENDING
ship_20260125_002,PO_2026_01_002,PROD_GLASS_B2,1563,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_GLASS_RAW_02,2026-01-25,2026-02-17,,0,PENDING
ship_20260125_003,PO_2026_01_003,PROD_GLASS_C3,622,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_ADHESIVE_01,2026-01-25,2026-02-01,,0,PENDING
ship_20260125_004,PO_2026_01_004,PROD_GLASS_A1,1469,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_03,2026-01-25,2026-02-01,,0,PENDING
ship_20260125_005,PO_2026_01_005,PROD_GLASS_C3,1678,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_GLASS_RAW_02,2026-01-25,2026-02-06,,0,PENDING
ship_20260125_006,PO_2026_01_006,PROD_GLASS_A1,1198,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_02,2026-01-17,2026-02-14,,0,IN_TRANSIT
ship_20260125_007,PO_2026_01_007,PROD_GLASS_B2,1710,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_01,2026-01-23,2026-02-03,2026-02-03,0,DELIVERED
ship_20260125_008,PO_2026_01_008,PROD_GLASS_A1,2337,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_01,2026-01-17,2026-01-31,2026-01-31,0,DELIVERED
ship_20260125_009,PO_2026_01_009,PROD_GLASS_C3,1998,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_02,2026-01-25,2026-02-05,,0,PENDING
ship_20260125_010,PO_2026_01_010,PROD_GLASS_A1,1121,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_02,2026-01-20,2026-02-15,2026-02-15,0,DELIVERED
