production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260316_001,2026-03-16,PLANT_EU_01,PROD_GLASS_C3,3776,MACHINE_LINE_01,847.2,3313.1,14
prod_20260316_002,2026-03-16,PLANT_APAC_01,PROD_GLASS_B2,5155,MACHINE_LINE_07,846.9,4425.94,18
prod_20260316_003,2026-03-16,PLANT_APAC_01,PROD_GLASS_B2,5326,MACHINE_LINE_02,835.5,4645.77,5
prod_20260316_004,2026-03-16,PLANT_EU_01,PROD_GLASS_A1,6788,MACHINE_LINE_02,852.0,6198.61,2
prod_20260316_005,2026-03-16,PLANT_APAC_01,PROD_GLASS_B2,5718,MACHINE_LINE_05,846.0,5196.11,2
prod_20260316_006,2026-03-16,PLANT_US_01,PROD_GLASS_B2,3422,MACHINE_LINE_02,840.2,2973.91,14
prod_20260316_007,2026-03-16,PLANT_APAC_01,PROD_GLASS_C3,3993,MACHINE_LINE_04,848.9,3610.74,21
prod_20260316_008,2026-03-16,PLANT_APAC_01,PROD_GLASS_B2,2524,MACHINE_LINE_04,838.1,2210.73,93
prod_20260316_009,2026-03-16,PLANT_US_01,PROD_GLASS_B2,4365,MACHINE_LINE_06,826.8,3930.37,4
prod_20260316_010,2026-03-16,PLANT_EU_01,PROD_GLASS_C3,4949,MACHINE_LINE_05,839.8,4646.85,28
prod_20260316_011,2026-03-16,PLANT_EU_01,PROD_GLASS_B2,3043,MACHINE_LINE_05,838.1,2472.43,15
prod_20260316_012,2026-03-16,PLANT_EU_01,PROD_GLASS_B2,5115,MACHINE_LINE_04,842.3,4689.07,7
