production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260127_001,2026-01-27,PLANT_EU_01,PROD_GLASS_C3,2447,MACHINE_LINE_04,835.3,2036.44,40
prod_20260127_002,2026-01-27,PLANT_EU_01,PROD_GLASS_C3,4109,MACHINE_LINE_01,851.9,3834.73,23
prod_20260127_003,2026-01-27,PLANT_US_01,PROD_GLASS_A1,4132,MACHINE_LINE_06,860.8,3584.39,15
prod_20260127_004,2026-01-27,PLANT_US_01,PROD_GLASS_B2,6529,MACHINE_LINE_03,845.8,6084.51,25
prod_20260127_005,2026-01-27,PLANT_US_01,PROD_GLASS_A1,3138,MACHINE_LINE_04,847.7,2707.68,12
prod_20260127_006,2026-01-27,PLANT_EU_01,PROD_GLASS_C3,4223,MACHINE_LINE_04,847.3,3942.2,24
prod_20260127_007,2026-01-27,PLANT_US_01,PROD_GLASS_B2,4621,MACHINE_LINE_07,865.2,4315.85,19
prod_20260127_008,2026-01-27,PLANT_US_01,PROD_GLASS_C3,5730,MACHINE_LINE_05,849.4,5317.87,28
prod_20260127_009,2026-01-27,PLANT_APAC_01,PROD_GLASS_C3,4933,MACHINE_LINE_07,835.0,4724.34,19
prod_20260127_010,2026-01-27,PLANT_APAC_01,PROD_GLASS_B2,6121,MACHINE_LINE_02,850.6,5476.22,14
prod_20260127_011,2026-01-27,PLANT_APAC_01,PROD_GLASS_C3,5648,MACHINE_LINE_01,869.1,5040.62,21
prod_20260127_012,2026-01-27,PLANT_US_01,PROD_GLASS_A1,6020,MACHINE_LINE_06,839.6,5361.75,4
