shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260118_001,PO_2026_01_001,PROD_GLASS_C3,2215,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_01,2026-01-17,2026-01-27,2026-01-27,0,DELIVERED
ship_20260118_002,PO_2026_01_002,PROD_GLASS_B2,505,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_01,2026-01-18,2026-01-23,,0,PENDING
ship_20260118_003,PO_2026_01_003,PROD_GLASS_A1,2163,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_01,2026-01-15,2026-01-26,,0,IN_TRANSIT
ship_20260118_004,PO_2026_01_004,PROD_GLASS_C3,731,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_02,2026-01-12,2026-01-26,2026-01-26,0,DELIVERED
ship_20260118_005,PO_2026_01_005,PROD_GLASS_B2,848,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_ADHESIVE_02,2026-01-18,2026-01-23,,0,PENDING
ship_20260118_006,PO_2026_01_006,PROD_GLASS_C3,1307,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_02,2026-01-13,2026-01-23,2026-01-23,0,DELIVERED
ship_20260118_007,PO_2026_01_007,PROD_GLASS_A1,2158,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_METAL_FRAME_02,2026-01-14,2026-01-24,2026-01-27,3,DELIVERED
ship_20260118_008,PO_2026_01_008,PROD_GLASS_C3,1570,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_PACKAGING_02,2026-01-18,2026-02-11,,0,PENDING
ship_20260118_009,PO_2026_01_009,PROD_GLASS_B2,2417,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_02,2026-01-14,2026-02-02,,0,IN_TRANSIT
ship_20260118_010,PO_2026_01_010,PROD_GLASS_B2,1984,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_METAL_FRAME_02,2026-01-13,2026-01-26,2026-01-30,4,DELIVERED
