production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260309_001,2026-03-09,PLANT_EU_01,PROD_GLASS_C3,6572,MACHINE_LINE_01,848.7,5987.46,17
prod_20260309_002,2026-03-09,PLANT_APAC_01,PROD_GLASS_A1,4088,MACHINE_LINE_07,844.1,3769.41,1
prod_20260309_003,2026-03-09,PLANT_EU_01,PROD_GLASS_A1,5902,MACHINE_LINE_01,878.4,5339.18,13
prod_20260309_004,2026-03-09,PLANT_APAC_01,PROD_GLASS_A1,6935,MACHINE_LINE_03,842.6,6250.32,21
prod_20260309_005,2026-03-09,PLANT_EU_01,PROD_GLASS_B2,6365,MACHINE_LINE_04,856.9,5952.61,8
prod_20260309_006,2026-03-09,PLANT_APAC_01,PROD_GLASS_A1,2632,MACHINE_LINE_04,872.5,2210.53,49
prod_20260309_007,2026-03-09,PLANT_US_01,PROD_GLASS_C3,3038,MACHINE_LINE_04,856.8,2819.25,27
prod_20260309_008,2026-03-09,PLANT_EU_01,PROD_GLASS_C3,2714,MACHINE_LINE_07,817.2,2258.45,34
prod_20260309_009,2026-03-09,PLANT_EU_01,PROD_GLASS_B2,5090,MACHINE_LINE_01,856.3,4362.04,18
prod_20260309_010,2026-03-09,PLANT_US_01,PROD_GLASS_B2,4873,MACHINE_LINE_02,872.9,4177.36,27
prod_20260309_011,2026-03-09,PLANT_EU_01,PROD_GLASS_A1,3085,MACHINE_LINE_02,849.8,2640.94,21
prod_20260309_012,2026-03-09,PLANT_EU_01,PROD_GLASS_B2,6861,MACHINE_LINE_05,836.5,6223.51,9
