inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260115_01,2026-01-15,PROD_GLASS_A1,WAREHOUSE_US_01,12670,34590,4583,42677
inv_20260115_02,2026-01-15,PROD_GLASS_A1,WAREHOUSE_EU_01,9404,34590,3521,40473
inv_20260115_03,2026-01-15,PROD_GLASS_A1,WAREHOUSE_APAC_01,5449,34590,0,40039
inv_20260115_04,2026-01-15,PROD_GLASS_A1,WAREHOUSE_US_02,10357,34590,0,44947
inv_20260115_05,2026-01-15,PROD_GLASS_A1,WAREHOUSE_APAC_02,9410,34590,0,44000
inv_20260115_06,2026-01-15,PROD_GLASS_A1,WAREHOUSE_EU_02,5499,34590,0,40089
inv_20260115_07,2026-01-15,PROD_GLASS_B2,WAREHOUSE_US_01,5399,5096,3055,7440
inv_20260115_08,2026-01-15,PROD_GLASS_B2,WAREHOUSE_EU_01,14272,5096,2182,17186
inv_20260115_09,2026-01-15,PROD_GLASS_B2,WAREHOUSE_APAC_01,5358,5096,0,10454
inv_20260115_10,2026-01-15,PROD_GLASS_B2,WAREHOUSE_US_02,14126,5096,0,19222
inv_20260115_11,2026-01-15,PROD_GLASS_B2,WAREHOUSE_APAC_02,12095,5096,0,17191
inv_20260115_12,2026-01-15,PROD_GLASS_B2,WAREHOUSE_EU_02,8890,5096,0,13986
inv_20260115_13,2026-01-15,PROD_GLASS_C3,WAREHOUSE_US_01,12248,22228,0,34476
inv_20260115_14,2026-01-15,PROD_GLASS_C3,WAREHOUSE_EU_01,14941,22228,0,37169
inv_20260115_15,2026-01-15,PROD_GLASS_C3,WAREHOUSE_APAC_01,8934,22228,2435,28727
inv_20260115_16,2026-01-15,PROD_GLASS_C3,WAREHOUSE_US_02,14111,22228,0,36339
inv_20260115_17,2026-01-15,PROD_GLASS_C3,WAREHOUSE_APAC_02,13004,22228,0,35232
inv_20260115_18,2026-01-15,PROD_GLASS_C3,WAREHOUSE_EU_02,8154,22228,0,30382
