production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260402_001,2026-04-02,PLANT_US_01,PROD_GLASS_C3,3553,MACHINE_LINE_04,869.8,3295.44,7
prod_20260402_002,2026-04-02,PLANT_APAC_01,PROD_GLASS_C3,3826,MACHINE_LINE_07,849.8,3637.64,22
prod_20260402_003,2026-04-02,PLANT_US_01,PROD_GLASS_A1,4337,MACHINE_LINE_06,868.9,3973.77,18
prod_20260402_004,2026-04-02,PLANT_APAC_01,PROD_GLASS_C3,5911,MACHINE_LINE_02,844.4,5912.18,6
prod_20260402_005,2026-04-02,PLANT_APAC_01,PROD_GLASS_B2,3317,MACHINE_LINE_06,873.7,2829.18,3
prod_20260402_006,2026-04-02,PLANT_APAC_01,PROD_GLASS_A1,3934,MACHINE_LINE_07,866.4,3575.02,28
prod_20260402_007,2026-04-02,PLANT_APAC_01,PROD_GLASS_C3,5907,MACHINE_LINE_07,859.7,5549.21,28
prod_20260402_008,2026-04-02,PLANT_APAC_01,PROD_GLASS_A1,5799,MACHINE_LINE_01,837.2,4990.55,22
prod_20260402_009,2026-04-02,PLANT_APAC_01,PROD_GLASS_C3,3706,MACHINE_LINE_03,848.6,3550.5,27
prod_20260402_010,2026-04-02,PLANT_US_01,PROD_GLASS_A1,3742,MACHINE_LINE_07,857.8,3446.93,7
prod_20260402_011,2026-04-02,PLANT_EU_01,PROD_GLASS_B2,6263,MACHINE_LINE_01,835.2,5696.46,26
prod_20260402_012,2026-04-02,PLANT_US_01,PROD_GLASS_B2,3279,MACHINE_LINE_07,867.6,3250.13,7
