production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260205_001,2026-02-05,PLANT_APAC_01,PROD_GLASS_C3,5278,MACHINE_LINE_06,849.2,4870.02,24
prod_20260205_002,2026-02-05,PLANT_EU_01,PROD_GLASS_A1,3862,MACHINE_LINE_02,856.9,3407.84,9
prod_20260205_003,2026-02-05,PLANT_APAC_01,PROD_GLASS_B2,2294,MACHINE_LINE_02,818.5,2166.83,32
prod_20260205_004,2026-02-05,PLANT_APAC_01,PROD_GLASS_B2,6464,MACHINE_LINE_06,817.9,6176.63,5
prod_20260205_005,2026-02-05,PLANT_US_01,PROD_GLASS_B2,3364,MACHINE_LINE_04,831.0,3121.16,0
prod_20260205_006,2026-02-05,PLANT_APAC_01,PROD_GLASS_B2,6244,MACHINE_LINE_07,833.6,5350.71,20
prod_20260205_007,2026-02-05,PLANT_EU_01,PROD_GLASS_A1,6315,MACHINE_LINE_04,856.1,5675.94,17
prod_20260205_008,2026-02-05,PLANT_APAC_01,PROD_GLASS_C3,3249,MACHINE_LINE_07,845.3,3208.72,22
prod_20260205_009,2026-02-05,PLANT_US_01,PROD_GLASS_C3,4132,MACHINE_LINE_05,839.2,3878.8,54
prod_20260205_010,2026-02-05,PLANT_APAC_01,PROD_GLASS_B2,2143,MACHINE_LINE_05,824.4,2027.52,84
prod_20260205_011,2026-02-05,PLANT_US_01,PROD_GLASS_A1,4824,MACHINE_LINE_07,845.0,4362.45,1
prod_20260205_012,2026-02-05,PLANT_APAC_01,PROD_GLASS_A1,3337,MACHINE_LINE_06,854.6,3045.83,0
