production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260103_001,2026-01-03,PLANT_US_01,PROD_GLASS_B2,4649,MACHINE_LINE_02,853.3,4644.81,10
prod_20260103_002,2026-01-03,PLANT_EU_01,PROD_GLASS_C3,3906,MACHINE_LINE_07,841.2,3689.18,71
prod_20260103_003,2026-01-03,PLANT_EU_01,PROD_GLASS_C3,6393,MACHINE_LINE_02,855.9,5672.26,7
prod_20260103_004,2026-01-03,PLANT_APAC_01,PROD_GLASS_C3,4409,MACHINE_LINE_06,830.5,4074.21,3
prod_20260103_005,2026-01-03,PLANT_US_01,PROD_GLASS_B2,6835,MACHINE_LINE_07,866.7,6117.97,19
prod_20260103_006,2026-01-03,PLANT_APAC_01,PROD_GLASS_B2,3567,MACHINE_LINE_06,876.9,3491.06,25
prod_20260103_007,2026-01-03,PLANT_US_01,PROD_GLASS_A1,5949,MACHINE_LINE_03,851.2,5498.9,14
prod_20260103_008,2026-01-03,PLANT_APAC_01,PROD_GLASS_C3,6393,MACHINE_LINE_07,864.4,5894.74,25
prod_20260103_009,2026-01-03,PLANT_US_01,PROD_GLASS_C3,4114,MACHINE_LINE_06,881.8,3691.1,15
prod_20260103_010,2026-01-03,PLANT_APAC_01,PROD_GLASS_B2,3725,MACHINE_LINE_07,839.0,3428.5,19
prod_20260103_011,2026-01-03,PLANT_APAC_01,PROD_GLASS_C3,3796,MACHINE_LINE_04,869.2,3856.23,13
prod_20260103_012,2026-01-03,PLANT_APAC_01,PROD_GLASS_C3,6319,MACHINE_LINE_01,848.1,5787.4,9
