production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260306_001,2026-03-06,PLANT_US_01,PROD_GLASS_B2,6370,MACHINE_LINE_02,866.1,5691.61,12
prod_20260306_002,2026-03-06,PLANT_EU_01,PROD_GLASS_C3,3363,MACHINE_LINE_01,845.5,3240.39,23
prod_20260306_003,2026-03-06,PLANT_APAC_01,PROD_GLASS_B2,3418,MACHINE_LINE_07,823.2,3197.86,32
prod_20260306_004,2026-03-06,PLANT_APAC_01,PROD_GLASS_A1,4229,MACHINE_LINE_03,868.0,3741.65,25
prod_20260306_005,2026-03-06,PLANT_APAC_01,PROD_GLASS_A1,5269,MACHINE_LINE_05,826.3,4850.43,23
prod_20260306_006,2026-03-06,PLANT_APAC_01,PROD_GLASS_B2,6359,MACHINE_LINE_07,849.2,5750.19,13
prod_20260306_007,2026-03-06,PLANT_APAC_01,PROD_GLASS_B2,3765,MACHINE_LINE_06,857.6,3211.43,43
prod_20260306_008,2026-03-06,PLANT_APAC_01,PROD_GLASS_B2,5827,MACHINE_LINE_07,840.4,5434.24,19
prod_20260306_009,2026-03-06,PLANT_US_01,PROD_GLASS_C3,3062,MACHINE_LINE_03,867.8,2891.24,16
prod_20260306_010,2026-03-06,PLANT_APAC_01,PROD_GLASS_A1,4904,MACHINE_LINE_06,837.5,4673.02,6
prod_20260306_011,2026-03-06,PLANT_US_01,PROD_GLASS_C3,4570,MACHINE_LINE_02,850.2,4066.81,1
prod_20260306_012,2026-03-06,PLANT_APAC_01,PROD_GLASS_C3,4205,MACHINE_LINE_05,844.6,3857.96,27
