inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260203_01,2026-02-03,PROD_GLASS_A1,WAREHOUSE_US_01,10133,16423,1629,24927
inv_20260203_02,2026-02-03,PROD_GLASS_A1,WAREHOUSE_EU_01,10973,16423,0,27396
inv_20260203_03,2026-02-03,PROD_GLASS_A1,WAREHOUSE_APAC_01,12784,16423,0,29207
inv_20260203_04,2026-02-03,PROD_GLASS_A1,WAREHOUSE_US_02,4557,16423,0,20980
inv_20260203_05,2026-02-03,PROD_GLASS_A1,WAREHOUSE_APAC_02,13228,16423,0,29651
inv_20260203_06,2026-02-03,PROD_GLASS_A1,WAREHOUSE_EU_02,4003,16423,0,20426
inv_20260203_07,2026-02-03,PROD_GLASS_B2,WAREHOUSE_US_01,7266,22759,0,30025
inv_20260203_08,2026-02-03,PROD_GLASS_B2,WAREHOUSE_EU_01,9781,22759,3202,29338
inv_20260203_09,2026-02-03,PROD_GLASS_B2,WAREHOUSE_APAC_01,9031,22759,0,31790
inv_20260203_10,2026-02-03,PROD_GLASS_B2,WAREHOUSE_US_02,12542,22759,0,35301
inv_20260203_11,2026-02-03,PROD_GLASS_B2,WAREHOUSE_APAC_02,5118,22759,0,27877
inv_20260203_12,2026-02-03,PROD_GLASS_B2,WAREHOUSE_EU_02,7233,22759,0,29992
inv_20260203_13,2026-02-03,PROD_GLASS_C3,WAREHOUSE_US_01,4068,19198,0,23266
inv_20260203_14,2026-02-03,PROD_GLASS_C3,WAREHOUSE_EU_01,4490,19198,2490,21198
inv_20260203_15,2026-02-03,PROD_GLASS_C3,WAREHOUSE_APAC_01,11097,19198,0,30295
inv_20260203_16,2026-02-03,PROD_GLASS_C3,WAREHOUSE_US_02,9208,19198,0,28406
inv_20260203_17,2026-02-03,PROD_GLASS_C3,WAREHOUSE_APAC_02,14894,19198,0,34092
inv_20260203_18,2026-02-03,PROD_GLASS_C3,WAREHOUSE_EU_02,5696,19198,0,24894
