shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260205_001,PO_2026_02_001,PROD_GLASS_A1,2182,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_ADHESIVE_01,2026-01-29,2026-02-10,,0,IN_TRANSIT
ship_20260205_002,PO_2026_02_002,PROD_GLASS_A1,2088,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_ADHESIVE_01,2026-02-02,2026-02-12,2026-02-12,0,DELIVERED
ship_20260205_003,PO_2026_02_003,PROD_GLASS_B2,2482,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_01,2026-02-05,2026-02-14,,0,PENDING
ship_20260205_004,PO_2026_02_004,PROD_GLASS_C3,1225,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_01,2026-01-30,2026-02-12,2026-02-12,0,DELIVERED
ship_20260205_005,PO_2026_02_005,PROD_GLASS_A1,1488,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_PACKAGING_02,2026-02-04,2026-02-25,,0,IN_TRANSIT
ship_20260205_006,PO_2026_02_006,PROD_GLASS_B2,900,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_01,2026-01-30,2026-02-13,2026-02-13,0,DELIVERED
ship_20260205_007,PO_2026_02_007,PROD_GLASS_C3,507,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_02,2026-02-05,2026-02-12,,0,PENDING
ship_20260205_008,PO_2026_02_008,PROD_GLASS_A1,2354,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_03,2026-01-30,2026-02-11,,0,IN_TRANSIT
ship_20260205_009,PO_2026_02_009,PROD_GLASS_A1,1482,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_02,2026-02-05,2026-03-01,,0,PENDING
ship_20260205_010,PO_2026_02_010,PROD_GLASS_B2,2286,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_01,2026-02-04,2026-02-12,2026-02-12,0,DELIVERED
