quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260106_001,2026-01-06,PROD_GLASS_A1,BATCH_2026_01_06_001,42,CRACK,0.77
qual_20260106_002,2026-01-06,PROD_GLASS_C3,BATCH_2026_01_06_002,207,CRACK,4.23
qual_20260106_003,2026-01-06,PROD_GLASS_C3,BATCH_2026_01_06_003,52,CRACK,1.18
qual_20260106_004,2026-01-06,PROD_GLASS_C3,BATCH_2026_01_06_004,33,DIMENSION_OFF,0.41
qual_20260106_005,2026-01-06,PROD_GLASS_C3,BATCH_2026_01_06_005,30,DISCOLORATION,0.56
qual_20260106_006,2026-01-06,PROD_GLASS_C3,BATCH_2026_01_06_006,26,SURFACE_SCRATCH,0.54
qual_20260106_007,2026-01-06,PROD_GLASS_C3,BATCH_2026_01_06_007,71,BUBBLE,1.19
qual_20260106_008,2026-01-06,PROD_GLASS_C3,BATCH_2026_01_06_008,70,SURFACE_SCRATCH,1.0
qual_20260106_009,2026-01-06,PROD_GLASS_A1,BATCH_2026_01_06_009,13,OTHER,0.3
qual_20260106_010,2026-01-06,PROD_GLASS_B2,BATCH_2026_01_06_010,23,SURFACE_SCRATCH,0.46
qual_20260106_011,2026-01-06,PROD_GLASS_C3,BATCH_2026_01_06_011,356,DIMENSION_OFF,4.44
qual_20260106_012,2026-01-06,PROD_GLASS_C3,BATCH_2026_01_06_012,50,OTHER,0.86
