inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260313_01,2026-03-13,PROD_GLASS_A1,WAREHOUSE_US_01,6380,31378,1025,36733
inv_20260313_02,2026-03-13,PROD_GLASS_A1,WAREHOUSE_EU_01,6379,31378,3779,33978
inv_20260313_03,2026-03-13,PROD_GLASS_A1,WAREHOUSE_APAC_01,9686,31378,1835,39229
inv_20260313_04,2026-03-13,PROD_GLASS_A1,WAREHOUSE_US_02,9568,31378,0,40946
inv_20260313_05,2026-03-13,PROD_GLASS_A1,WAREHOUSE_APAC_02,9560,31378,0,40938
inv_20260313_06,2026-03-13,PROD_GLASS_A1,WAREHOUSE_EU_02,7274,31378,0,38652
inv_20260313_07,2026-03-13,PROD_GLASS_B2,WAREHOUSE_US_01,9809,6814,2569,14054
inv_20260313_08,2026-03-13,PROD_GLASS_B2,WAREHOUSE_EU_01,4805,6814,0,11619
inv_20260313_09,2026-03-13,PROD_GLASS_B2,WAREHOUSE_APAC_01,13179,6814,0,19993
inv_20260313_10,2026-03-13,PROD_GLASS_B2,WAREHOUSE_US_02,7545,6814,0,14359
inv_20260313_11,2026-03-13,PROD_GLASS_B2,WAREHOUSE_APAC_02,9855,6814,0,16669
inv_20260313_12,2026-03-13,PROD_GLASS_B2,WAREHOUSE_EU_02,14324,6814,0,21138
inv_20260313_13,2026-03-13,PROD_GLASS_C3,WAREHOUSE_US_01,9025,12955,0,21980
inv_20260313_14,2026-03-13,PROD_GLASS_C3,WAREHOUSE_EU_01,4867,12955,4599,13223
inv_20260313_15,2026-03-13,PROD_GLASS_C3,WAREHOUSE_APAC_01,8341,12955,0,21296
inv_20260313_16,2026-03-13,PROD_GLASS_C3,WAREHOUSE_US_02,11874,12955,0,24829
inv_20260313_17,2026-03-13,PROD_GLASS_C3,WAREHOUSE_APAC_02,14947,12955,0,27902
inv_20260313_18,2026-03-13,PROD_GLASS_C3,WAREHOUSE_EU_02,7458,12955,0,20413
