shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260221_001,PO_2026_02_001,PROD_GLASS_C3,589,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_01,2026-02-18,2026-03-01,2026-03-01,0,DELIVERED
ship_20260221_002,PO_2026_02_002,PROD_GLASS_C3,1705,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_ADHESIVE_02,2026-02-17,2026-02-27,2026-03-01,2,DELIVERED
ship_20260221_003,PO_2026_02_003,PROD_GLASS_B2,2179,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_GLASS_RAW_02,2026-02-18,2026-03-16,2026-03-16,0,DELIVERED
ship_20260221_004,PO_2026_02_004,PROD_GLASS_A1,1379,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_01,2026-02-13,2026-03-02,,0,IN_TRANSIT
ship_20260221_005,PO_2026_02_005,PROD_GLASS_B2,1341,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_PACKAGING_02,2026-02-21,2026-03-01,,0,PENDING
ship_20260221_006,PO_2026_02_006,PROD_GLASS_C3,2234,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2026-02-13,2026-03-04,2026-03-04,0,DELIVERED
ship_20260221_007,PO_2026_02_007,PROD_GLASS_C3,2245,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_ADHESIVE_02,2026-02-14,2026-03-01,,0,IN_TRANSIT
ship_20260221_008,PO_2026_02_008,PROD_GLASS_A1,2177,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_02,2026-02-15,2026-03-13,2026-03-13,0,DELIVERED
ship_20260221_009,PO_2026_02_009,PROD_GLASS_C3,872,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_GLASS_RAW_02,2026-02-20,2026-03-03,2026-03-03,0,DELIVERED
ship_20260221_010,PO_2026_02_010,PROD_GLASS_C3,945,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_02,2026-02-16,2026-03-01,2026-03-01,0,DELIVERED
