production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260224_001,2026-02-24,PLANT_APAC_01,PROD_GLASS_B2,5071,MACHINE_LINE_01,855.6,4317.62,26
prod_20260224_002,2026-02-24,PLANT_APAC_01,PROD_GLASS_C3,5103,MACHINE_LINE_04,854.8,4704.65,4
prod_20260224_003,2026-02-24,PLANT_US_01,PROD_GLASS_B2,5338,MACHINE_LINE_02,846.4,4944.42,15
prod_20260224_004,2026-02-24,PLANT_EU_01,PROD_GLASS_C3,5647,MACHINE_LINE_04,860.3,4996.57,2
prod_20260224_005,2026-02-24,PLANT_APAC_01,PROD_GLASS_B2,6811,MACHINE_LINE_03,861.5,6427.52,12
prod_20260224_006,2026-02-24,PLANT_EU_01,PROD_GLASS_B2,4326,MACHINE_LINE_03,839.5,3911.21,11
prod_20260224_007,2026-02-24,PLANT_APAC_01,PROD_GLASS_A1,4492,MACHINE_LINE_07,856.4,4006.07,8
prod_20260224_008,2026-02-24,PLANT_APAC_01,PROD_GLASS_C3,3237,MACHINE_LINE_01,856.2,2342.52,21
prod_20260224_009,2026-02-24,PLANT_EU_01,PROD_GLASS_C3,3784,MACHINE_LINE_01,857.2,3075.75,7
prod_20260224_010,2026-02-24,PLANT_APAC_01,PROD_GLASS_B2,4438,MACHINE_LINE_05,863.3,4149.67,18
prod_20260224_011,2026-02-24,PLANT_APAC_01,PROD_GLASS_B2,3257,MACHINE_LINE_03,858.9,2887.45,59
prod_20260224_012,2026-02-24,PLANT_APAC_01,PROD_GLASS_B2,3553,MACHINE_LINE_06,837.1,3267.64,100
