shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260226_001,PO_2026_02_001,PROD_GLASS_A1,1981,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_PACKAGING_01,2026-02-18,2026-03-07,2026-03-07,0,DELIVERED
ship_20260226_002,PO_2026_02_002,PROD_GLASS_B2,576,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_01,2026-02-23,2026-03-06,,0,IN_TRANSIT
ship_20260226_003,PO_2026_02_003,PROD_GLASS_B2,1237,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_01,2026-02-24,2026-03-06,,0,IN_TRANSIT
ship_20260226_004,PO_2026_02_004,PROD_GLASS_A1,1917,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_02,2026-02-24,2026-03-07,2026-03-08,1,DELIVERED
ship_20260226_005,PO_2026_02_005,PROD_GLASS_A1,785,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_01,2026-02-24,2026-03-07,,0,IN_TRANSIT
ship_20260226_006,PO_2026_02_006,PROD_GLASS_C3,1246,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_GLASS_RAW_02,2026-02-24,2026-03-12,2026-03-16,4,DELIVERED
ship_20260226_007,PO_2026_02_007,PROD_GLASS_B2,733,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_02,2026-02-26,2026-03-07,,0,PENDING
ship_20260226_008,PO_2026_02_008,PROD_GLASS_A1,1504,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_METAL_FRAME_01,2026-02-24,2026-03-06,2026-03-06,0,DELIVERED
ship_20260226_009,PO_2026_02_009,PROD_GLASS_A1,1679,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_01,2026-02-20,2026-03-07,2026-03-10,3,DELIVERED
ship_20260226_010,PO_2026_02_010,PROD_GLASS_A1,2318,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_GLASS_RAW_02,2026-02-18,2026-03-04,,0,IN_TRANSIT
