quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260228_001,2026-02-28,PROD_GLASS_B2,BATCH_2026_02_28_001,99,DISCOLORATION,1.13
qual_20260228_002,2026-02-28,PROD_GLASS_C3,BATCH_2026_02_28_002,303,CRACK,3.92
qual_20260228_003,2026-02-28,PROD_GLASS_B2,BATCH_2026_02_28_003,253,SURFACE_SCRATCH,4.48
qual_20260228_004,2026-02-28,PROD_GLASS_B2,BATCH_2026_02_28_004,77,DISCOLORATION,1.19
qual_20260228_005,2026-02-28,PROD_GLASS_B2,BATCH_2026_02_28_005,165,OTHER,2.83
qual_20260228_006,2026-02-28,PROD_GLASS_C3,BATCH_2026_02_28_006,64,BUBBLE,0.82
qual_20260228_007,2026-02-28,PROD_GLASS_A1,BATCH_2026_02_28_007,16,OTHER,0.19
qual_20260228_008,2026-02-28,PROD_GLASS_A1,BATCH_2026_02_28_008,79,OTHER,1.16
qual_20260228_009,2026-02-28,PROD_GLASS_B2,BATCH_2026_02_28_009,22,DIMENSION_OFF,0.3
qual_20260228_010,2026-02-28,PROD_GLASS_A1,BATCH_2026_02_28_010,19,DIMENSION_OFF,0.24
qual_20260228_011,2026-02-28,PROD_GLASS_C3,BATCH_2026_02_28_011,28,BUBBLE,0.6
qual_20260228_012,2026-02-28,PROD_GLASS_B2,BATCH_2026_02_28_012,201,BUBBLE,2.45
