inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260210_01,2026-02-10,PROD_GLASS_A1,WAREHOUSE_US_01,9595,31498,0,41093
inv_20260210_02,2026-02-10,PROD_GLASS_A1,WAREHOUSE_EU_01,13676,31498,761,44413
inv_20260210_03,2026-02-10,PROD_GLASS_A1,WAREHOUSE_APAC_01,9156,31498,0,40654
inv_20260210_04,2026-02-10,PROD_GLASS_A1,WAREHOUSE_US_02,6489,31498,0,37987
inv_20260210_05,2026-02-10,PROD_GLASS_A1,WAREHOUSE_APAC_02,5363,31498,0,36861
inv_20260210_06,2026-02-10,PROD_GLASS_A1,WAREHOUSE_EU_02,9832,31498,0,41330
inv_20260210_07,2026-02-10,PROD_GLASS_B2,WAREHOUSE_US_01,10761,6007,2474,14294
inv_20260210_08,2026-02-10,PROD_GLASS_B2,WAREHOUSE_EU_01,11518,6007,1505,16020
inv_20260210_09,2026-02-10,PROD_GLASS_B2,WAREHOUSE_APAC_01,7894,6007,0,13901
inv_20260210_10,2026-02-10,PROD_GLASS_B2,WAREHOUSE_US_02,4852,6007,0,10859
inv_20260210_11,2026-02-10,PROD_GLASS_B2,WAREHOUSE_APAC_02,11899,6007,0,17906
inv_20260210_12,2026-02-10,PROD_GLASS_B2,WAREHOUSE_EU_02,12793,6007,0,18800
inv_20260210_13,2026-02-10,PROD_GLASS_C3,WAREHOUSE_US_01,4003,20373,4435,19941
inv_20260210_14,2026-02-10,PROD_GLASS_C3,WAREHOUSE_EU_01,13435,20373,0,33808
inv_20260210_15,2026-02-10,PROD_GLASS_C3,WAREHOUSE_APAC_01,10641,20373,0,31014
inv_20260210_16,2026-02-10,PROD_GLASS_C3,WAREHOUSE_US_02,4520,20373,0,24893
inv_20260210_17,2026-02-10,PROD_GLASS_C3,WAREHOUSE_APAC_02,11959,20373,0,32332
inv_20260210_18,2026-02-10,PROD_GLASS_C3,WAREHOUSE_EU_02,9951,20373,0,30324
