inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260131_01,2026-01-31,PROD_GLASS_A1,WAREHOUSE_US_01,12226,20645,1657,31214
inv_20260131_02,2026-01-31,PROD_GLASS_A1,WAREHOUSE_EU_01,6054,20645,520,26179
inv_20260131_03,2026-01-31,PROD_GLASS_A1,WAREHOUSE_APAC_01,5038,20645,0,25683
inv_20260131_04,2026-01-31,PROD_GLASS_A1,WAREHOUSE_US_02,7007,20645,0,27652
inv_20260131_05,2026-01-31,PROD_GLASS_A1,WAREHOUSE_APAC_02,10689,20645,0,31334
inv_20260131_06,2026-01-31,PROD_GLASS_A1,WAREHOUSE_EU_02,14064,20645,0,34709
inv_20260131_07,2026-01-31,PROD_GLASS_B2,WAREHOUSE_US_01,9094,21829,1592,29331
inv_20260131_08,2026-01-31,PROD_GLASS_B2,WAREHOUSE_EU_01,11946,21829,577,33198
inv_20260131_09,2026-01-31,PROD_GLASS_B2,WAREHOUSE_APAC_01,9945,21829,0,31774
inv_20260131_10,2026-01-31,PROD_GLASS_B2,WAREHOUSE_US_02,14706,21829,0,36535
inv_20260131_11,2026-01-31,PROD_GLASS_B2,WAREHOUSE_APAC_02,7944,21829,0,29773
inv_20260131_12,2026-01-31,PROD_GLASS_B2,WAREHOUSE_EU_02,12796,21829,0,34625
inv_20260131_13,2026-01-31,PROD_GLASS_C3,WAREHOUSE_US_01,9700,14384,0,24084
inv_20260131_14,2026-01-31,PROD_GLASS_C3,WAREHOUSE_EU_01,13256,14384,6092,21548
inv_20260131_15,2026-01-31,PROD_GLASS_C3,WAREHOUSE_APAC_01,11970,14384,0,26354
inv_20260131_16,2026-01-31,PROD_GLASS_C3,WAREHOUSE_US_02,11070,14384,0,25454
inv_20260131_17,2026-01-31,PROD_GLASS_C3,WAREHOUSE_APAC_02,5664,14384,0,20048
inv_20260131_18,2026-01-31,PROD_GLASS_C3,WAREHOUSE_EU_02,9615,14384,0,23999
