production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260215_001,2026-02-15,PLANT_EU_01,PROD_GLASS_B2,4301,MACHINE_LINE_04,842.1,3786.49,15
prod_20260215_002,2026-02-15,PLANT_EU_01,PROD_GLASS_C3,4110,MACHINE_LINE_05,858.9,3844.54,7
prod_20260215_003,2026-02-15,PLANT_EU_01,PROD_GLASS_C3,4621,MACHINE_LINE_01,848.9,4129.47,13
prod_20260215_004,2026-02-15,PLANT_APAC_01,PROD_GLASS_A1,5127,MACHINE_LINE_04,855.1,4485.57,28
prod_20260215_005,2026-02-15,PLANT_EU_01,PROD_GLASS_B2,4528,MACHINE_LINE_03,847.3,4061.03,27
prod_20260215_006,2026-02-15,PLANT_EU_01,PROD_GLASS_A1,6416,MACHINE_LINE_06,834.1,5762.33,5
prod_20260215_007,2026-02-15,PLANT_EU_01,PROD_GLASS_A1,4328,MACHINE_LINE_07,855.1,3979.53,45
prod_20260215_008,2026-02-15,PLANT_US_01,PROD_GLASS_C3,5172,MACHINE_LINE_03,845.2,4500.68,11
prod_20260215_009,2026-02-15,PLANT_EU_01,PROD_GLASS_B2,4449,MACHINE_LINE_07,831.8,3868.33,30
prod_20260215_010,2026-02-15,PLANT_US_01,PROD_GLASS_C3,5575,MACHINE_LINE_06,860.3,5148.41,5
prod_20260215_011,2026-02-15,PLANT_APAC_01,PROD_GLASS_C3,4593,MACHINE_LINE_04,860.5,4007.89,27
prod_20260215_012,2026-02-15,PLANT_US_01,PROD_GLASS_B2,2655,MACHINE_LINE_01,824.6,2321.01,46
