production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260201_001,2026-02-01,PLANT_US_01,PROD_GLASS_A1,5401,MACHINE_LINE_01,851.1,4858.82,3
prod_20260201_002,2026-02-01,PLANT_US_01,PROD_GLASS_B2,3040,MACHINE_LINE_02,845.8,2596.12,7
prod_20260201_003,2026-02-01,PLANT_APAC_01,PROD_GLASS_A1,5257,MACHINE_LINE_06,815.6,4651.91,5
prod_20260201_004,2026-02-01,PLANT_US_01,PROD_GLASS_B2,6236,MACHINE_LINE_02,851.3,5523.01,24
prod_20260201_005,2026-02-01,PLANT_APAC_01,PROD_GLASS_C3,6336,MACHINE_LINE_03,833.4,5740.61,6
prod_20260201_006,2026-02-01,PLANT_APAC_01,PROD_GLASS_A1,2478,MACHINE_LINE_02,844.6,2276.0,52
prod_20260201_007,2026-02-01,PLANT_EU_01,PROD_GLASS_B2,3739,MACHINE_LINE_04,854.5,3329.95,3
prod_20260201_008,2026-02-01,PLANT_APAC_01,PROD_GLASS_A1,5064,MACHINE_LINE_03,847.0,4678.28,23
prod_20260201_009,2026-02-01,PLANT_APAC_01,PROD_GLASS_B2,5534,MACHINE_LINE_07,844.1,4851.3,23
prod_20260201_010,2026-02-01,PLANT_EU_01,PROD_GLASS_B2,4264,MACHINE_LINE_07,844.4,3263.45,26
prod_20260201_011,2026-02-01,PLANT_US_01,PROD_GLASS_C3,6288,MACHINE_LINE_04,863.1,5819.33,22
prod_20260201_012,2026-02-01,PLANT_EU_01,PROD_GLASS_A1,5712,MACHINE_LINE_06,850.8,5147.34,2
