inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260217_01,2026-02-17,PROD_GLASS_A1,WAREHOUSE_US_01,9790,9367,0,19157
inv_20260217_02,2026-02-17,PROD_GLASS_A1,WAREHOUSE_EU_01,6625,9367,0,15992
inv_20260217_03,2026-02-17,PROD_GLASS_A1,WAREHOUSE_APAC_01,9259,9367,703,17923
inv_20260217_04,2026-02-17,PROD_GLASS_A1,WAREHOUSE_US_02,5045,9367,0,14412
inv_20260217_05,2026-02-17,PROD_GLASS_A1,WAREHOUSE_APAC_02,10220,9367,0,19587
inv_20260217_06,2026-02-17,PROD_GLASS_A1,WAREHOUSE_EU_02,14118,9367,0,23485
inv_20260217_07,2026-02-17,PROD_GLASS_B2,WAREHOUSE_US_01,4421,7730,0,12151
inv_20260217_08,2026-02-17,PROD_GLASS_B2,WAREHOUSE_EU_01,6546,7730,0,14276
inv_20260217_09,2026-02-17,PROD_GLASS_B2,WAREHOUSE_APAC_01,5693,7730,832,12591
inv_20260217_10,2026-02-17,PROD_GLASS_B2,WAREHOUSE_US_02,13766,7730,0,21496
inv_20260217_11,2026-02-17,PROD_GLASS_B2,WAREHOUSE_APAC_02,9320,7730,0,17050
inv_20260217_12,2026-02-17,PROD_GLASS_B2,WAREHOUSE_EU_02,10077,7730,0,17807
inv_20260217_13,2026-02-17,PROD_GLASS_C3,WAREHOUSE_US_01,13461,35369,2747,46083
inv_20260217_14,2026-02-17,PROD_GLASS_C3,WAREHOUSE_EU_01,6004,35369,1603,39770
inv_20260217_15,2026-02-17,PROD_GLASS_C3,WAREHOUSE_APAC_01,6549,35369,0,41918
inv_20260217_16,2026-02-17,PROD_GLASS_C3,WAREHOUSE_US_02,7561,35369,0,42930
inv_20260217_17,2026-02-17,PROD_GLASS_C3,WAREHOUSE_APAC_02,6377,35369,0,41746
inv_20260217_18,2026-02-17,PROD_GLASS_C3,WAREHOUSE_EU_02,5264,35369,0,40633
