inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260209_01,2026-02-09,PROD_GLASS_A1,WAREHOUSE_US_01,10564,15391,0,25955
inv_20260209_02,2026-02-09,PROD_GLASS_A1,WAREHOUSE_EU_01,10941,15391,0,26332
inv_20260209_03,2026-02-09,PROD_GLASS_A1,WAREHOUSE_APAC_01,6632,15391,0,22023
inv_20260209_04,2026-02-09,PROD_GLASS_A1,WAREHOUSE_US_02,8537,15391,0,23928
inv_20260209_05,2026-02-09,PROD_GLASS_A1,WAREHOUSE_APAC_02,11858,15391,0,27249
inv_20260209_06,2026-02-09,PROD_GLASS_A1,WAREHOUSE_EU_02,14935,15391,0,30326
inv_20260209_07,2026-02-09,PROD_GLASS_B2,WAREHOUSE_US_01,14094,16161,2109,28146
inv_20260209_08,2026-02-09,PROD_GLASS_B2,WAREHOUSE_EU_01,12731,16161,5097,23795
inv_20260209_09,2026-02-09,PROD_GLASS_B2,WAREHOUSE_APAC_01,5184,16161,588,20757
inv_20260209_10,2026-02-09,PROD_GLASS_B2,WAREHOUSE_US_02,13879,16161,0,30040
inv_20260209_11,2026-02-09,PROD_GLASS_B2,WAREHOUSE_APAC_02,7638,16161,0,23799
inv_20260209_12,2026-02-09,PROD_GLASS_B2,WAREHOUSE_EU_02,6464,16161,0,22625
inv_20260209_13,2026-02-09,PROD_GLASS_C3,WAREHOUSE_US_01,10882,26891,0,37773
inv_20260209_14,2026-02-09,PROD_GLASS_C3,WAREHOUSE_EU_01,11798,26891,0,38689
inv_20260209_15,2026-02-09,PROD_GLASS_C3,WAREHOUSE_APAC_01,5967,26891,1826,31032
inv_20260209_16,2026-02-09,PROD_GLASS_C3,WAREHOUSE_US_02,13233,26891,0,40124
inv_20260209_17,2026-02-09,PROD_GLASS_C3,WAREHOUSE_APAC_02,10063,26891,0,36954
inv_20260209_18,2026-02-09,PROD_GLASS_C3,WAREHOUSE_EU_02,10275,26891,0,37166
