inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260105_01,2026-01-05,PROD_GLASS_A1,WAREHOUSE_US_01,5546,2207,4253,3500
inv_20260105_02,2026-01-05,PROD_GLASS_A1,WAREHOUSE_EU_01,9825,2207,1545,10487
inv_20260105_03,2026-01-05,PROD_GLASS_A1,WAREHOUSE_APAC_01,11397,2207,1258,12346
inv_20260105_04,2026-01-05,PROD_GLASS_A1,WAREHOUSE_US_02,10141,2207,0,12348
inv_20260105_05,2026-01-05,PROD_GLASS_A1,WAREHOUSE_APAC_02,6516,2207,0,8723
inv_20260105_06,2026-01-05,PROD_GLASS_A1,WAREHOUSE_EU_02,8986,2207,0,11193
inv_20260105_07,2026-01-05,PROD_GLASS_B2,WAREHOUSE_US_01,9924,31308,0,41232
inv_20260105_08,2026-01-05,PROD_GLASS_B2,WAREHOUSE_EU_01,9210,31308,0,40518
inv_20260105_09,2026-01-05,PROD_GLASS_B2,WAREHOUSE_APAC_01,14371,31308,0,45679
inv_20260105_10,2026-01-05,PROD_GLASS_B2,WAREHOUSE_US_02,11791,31308,0,43099
inv_20260105_11,2026-01-05,PROD_GLASS_B2,WAREHOUSE_APAC_02,13815,31308,0,45123
inv_20260105_12,2026-01-05,PROD_GLASS_B2,WAREHOUSE_EU_02,6811,31308,0,38119
inv_20260105_13,2026-01-05,PROD_GLASS_C3,WAREHOUSE_US_01,12206,22477,3952,30731
inv_20260105_14,2026-01-05,PROD_GLASS_C3,WAREHOUSE_EU_01,4168,22477,0,26645
inv_20260105_15,2026-01-05,PROD_GLASS_C3,WAREHOUSE_APAC_01,11776,22477,0,34253
inv_20260105_16,2026-01-05,PROD_GLASS_C3,WAREHOUSE_US_02,10079,22477,0,32556
inv_20260105_17,2026-01-05,PROD_GLASS_C3,WAREHOUSE_APAC_02,10815,22477,0,33292
inv_20260105_18,2026-01-05,PROD_GLASS_C3,WAREHOUSE_EU_02,11199,22477,0,33676
