quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260402_001,2026-04-02,PROD_GLASS_C3,BATCH_2026_04_02_001,394,BUBBLE,4.23
qual_20260402_002,2026-04-02,PROD_GLASS_A1,BATCH_2026_04_02_002,77,DIMENSION_OFF,1.06
qual_20260402_003,2026-04-02,PROD_GLASS_C3,BATCH_2026_04_02_003,35,SURFACE_SCRATCH,0.66
qual_20260402_004,2026-04-02,PROD_GLASS_A1,BATCH_2026_04_02_004,12,BUBBLE,0.3
qual_20260402_005,2026-04-02,PROD_GLASS_A1,BATCH_2026_04_02_005,20,CRACK,0.31
qual_20260402_006,2026-04-02,PROD_GLASS_A1,BATCH_2026_04_02_006,75,SURFACE_SCRATCH,1.37
qual_20260402_007,2026-04-02,PROD_GLASS_B2,BATCH_2026_04_02_007,250,DISCOLORATION,4.62
qual_20260402_008,2026-04-02,PROD_GLASS_A1,BATCH_2026_04_02_008,206,DIMENSION_OFF,2.29
qual_20260402_009,2026-04-02,PROD_GLASS_A1,BATCH_2026_04_02_009,82,CRACK,1.19
qual_20260402_010,2026-04-02,PROD_GLASS_B2,BATCH_2026_04_02_010,229,BUBBLE,3.04
qual_20260402_011,2026-04-02,PROD_GLASS_B2,BATCH_2026_04_02_011,167,CRACK,2.31
qual_20260402_012,2026-04-02,PROD_GLASS_C3,BATCH_2026_04_02_012,106,DIMENSION_OFF,1.16
