quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260307_001,2026-03-07,PROD_GLASS_B2,BATCH_2026_03_07_001,83,OTHER,1.09
qual_20260307_002,2026-03-07,PROD_GLASS_B2,BATCH_2026_03_07_002,131,BUBBLE,2.42
qual_20260307_003,2026-03-07,PROD_GLASS_A1,BATCH_2026_03_07_003,7,BUBBLE,0.14
qual_20260307_004,2026-03-07,PROD_GLASS_B2,BATCH_2026_03_07_004,176,BUBBLE,2.08
qual_20260307_005,2026-03-07,PROD_GLASS_B2,BATCH_2026_03_07_005,93,DIMENSION_OFF,1.45
qual_20260307_006,2026-03-07,PROD_GLASS_B2,BATCH_2026_03_07_006,88,BUBBLE,1.29
qual_20260307_007,2026-03-07,PROD_GLASS_C3,BATCH_2026_03_07_007,57,OTHER,1.09
qual_20260307_008,2026-03-07,PROD_GLASS_C3,BATCH_2026_03_07_008,59,SURFACE_SCRATCH,1.16
qual_20260307_009,2026-03-07,PROD_GLASS_B2,BATCH_2026_03_07_009,131,BUBBLE,1.42
qual_20260307_010,2026-03-07,PROD_GLASS_B2,BATCH_2026_03_07_010,17,DIMENSION_OFF,0.43
qual_20260307_011,2026-03-07,PROD_GLASS_B2,BATCH_2026_03_07_011,350,CRACK,4.86
qual_20260307_012,2026-03-07,PROD_GLASS_C3,BATCH_2026_03_07_012,33,SURFACE_SCRATCH,0.4
