inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260302_01,2026-03-02,PROD_GLASS_A1,WAREHOUSE_US_01,14375,14174,762,27787
inv_20260302_02,2026-03-02,PROD_GLASS_A1,WAREHOUSE_EU_01,13001,14174,1741,25434
inv_20260302_03,2026-03-02,PROD_GLASS_A1,WAREHOUSE_APAC_01,10760,14174,0,24934
inv_20260302_04,2026-03-02,PROD_GLASS_A1,WAREHOUSE_US_02,4112,14174,0,18286
inv_20260302_05,2026-03-02,PROD_GLASS_A1,WAREHOUSE_APAC_02,5141,14174,0,19315
inv_20260302_06,2026-03-02,PROD_GLASS_A1,WAREHOUSE_EU_02,12961,14174,0,27135
inv_20260302_07,2026-03-02,PROD_GLASS_B2,WAREHOUSE_US_01,13575,3934,667,16842
inv_20260302_08,2026-03-02,PROD_GLASS_B2,WAREHOUSE_EU_01,14868,3934,0,18802
inv_20260302_09,2026-03-02,PROD_GLASS_B2,WAREHOUSE_APAC_01,7225,3934,2415,8744
inv_20260302_10,2026-03-02,PROD_GLASS_B2,WAREHOUSE_US_02,7424,3934,0,11358
inv_20260302_11,2026-03-02,PROD_GLASS_B2,WAREHOUSE_APAC_02,14798,3934,0,18732
inv_20260302_12,2026-03-02,PROD_GLASS_B2,WAREHOUSE_EU_02,10898,3934,0,14832
inv_20260302_13,2026-03-02,PROD_GLASS_C3,WAREHOUSE_US_01,9787,37618,1645,45760
inv_20260302_14,2026-03-02,PROD_GLASS_C3,WAREHOUSE_EU_01,11620,37618,2918,46320
inv_20260302_15,2026-03-02,PROD_GLASS_C3,WAREHOUSE_APAC_01,14382,37618,0,52000
inv_20260302_16,2026-03-02,PROD_GLASS_C3,WAREHOUSE_US_02,9864,37618,0,47482
inv_20260302_17,2026-03-02,PROD_GLASS_C3,WAREHOUSE_APAC_02,5951,37618,0,43569
inv_20260302_18,2026-03-02,PROD_GLASS_C3,WAREHOUSE_EU_02,9502,37618,0,47120
