shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260329_001,PO_2026_03_001,PROD_GLASS_B2,2436,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2026-03-25,2026-04-09,2026-04-09,0,DELIVERED
ship_20260329_002,PO_2026_03_002,PROD_GLASS_A1,1518,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_03,2026-03-22,2026-04-09,2026-04-09,0,DELIVERED
ship_20260329_003,PO_2026_03_003,PROD_GLASS_C3,1758,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_01,2026-03-21,2026-04-03,2026-04-03,0,DELIVERED
ship_20260329_004,PO_2026_03_004,PROD_GLASS_A1,1191,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_02,2026-03-29,2026-04-06,,0,PENDING
ship_20260329_005,PO_2026_03_005,PROD_GLASS_C3,2368,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_01,2026-03-29,2026-04-06,,0,PENDING
ship_20260329_006,PO_2026_03_006,PROD_GLASS_C3,920,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_01,2026-03-24,2026-04-08,2026-04-08,0,DELIVERED
ship_20260329_007,PO_2026_03_007,PROD_GLASS_A1,1184,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_01,2026-03-29,2026-04-06,,0,PENDING
ship_20260329_008,PO_2026_03_008,PROD_GLASS_C3,2248,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_METAL_FRAME_02,2026-03-28,2026-04-07,2026-04-07,0,DELIVERED
ship_20260329_009,PO_2026_03_009,PROD_GLASS_A1,503,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_01,2026-03-22,2026-04-21,,0,IN_TRANSIT
ship_20260329_010,PO_2026_03_010,PROD_GLASS_A1,804,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_METAL_FRAME_01,2026-03-29,2026-04-19,,0,PENDING
