production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260203_001,2026-02-03,PLANT_APAC_01,PROD_GLASS_A1,3911,MACHINE_LINE_03,856.8,3403.82,71
prod_20260203_002,2026-02-03,PLANT_US_01,PROD_GLASS_C3,3230,MACHINE_LINE_01,862.0,2910.78,3
prod_20260203_003,2026-02-03,PLANT_APAC_01,PROD_GLASS_A1,3382,MACHINE_LINE_05,850.3,2867.63,13
prod_20260203_004,2026-02-03,PLANT_US_01,PROD_GLASS_B2,3750,MACHINE_LINE_01,845.6,3590.93,37
prod_20260203_005,2026-02-03,PLANT_US_01,PROD_GLASS_B2,6969,MACHINE_LINE_06,839.8,6068.44,13
prod_20260203_006,2026-02-03,PLANT_APAC_01,PROD_GLASS_A1,4160,MACHINE_LINE_03,813.3,3973.17,20
prod_20260203_007,2026-02-03,PLANT_EU_01,PROD_GLASS_C3,6481,MACHINE_LINE_01,826.2,6007.71,2
prod_20260203_008,2026-02-03,PLANT_APAC_01,PROD_GLASS_B2,6774,MACHINE_LINE_07,847.6,6398.06,28
prod_20260203_009,2026-02-03,PLANT_APAC_01,PROD_GLASS_C3,4589,MACHINE_LINE_02,833.0,4002.84,21
prod_20260203_010,2026-02-03,PLANT_EU_01,PROD_GLASS_A1,4970,MACHINE_LINE_07,845.5,4569.2,29
prod_20260203_011,2026-02-03,PLANT_APAC_01,PROD_GLASS_C3,4898,MACHINE_LINE_01,827.3,4509.09,27
prod_20260203_012,2026-02-03,PLANT_US_01,PROD_GLASS_B2,5266,MACHINE_LINE_01,844.7,4850.49,0
