shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260217_001,PO_2026_02_001,PROD_GLASS_B2,2238,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_ADHESIVE_02,2026-02-17,2026-02-25,,0,PENDING
ship_20260217_002,PO_2026_02_002,PROD_GLASS_A1,703,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_PACKAGING_01,2026-02-14,2026-02-22,,0,IN_TRANSIT
ship_20260217_003,PO_2026_02_003,PROD_GLASS_C3,1725,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_02,2026-02-17,2026-02-23,,0,PENDING
ship_20260217_004,PO_2026_02_004,PROD_GLASS_C3,1603,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_02,2026-02-16,2026-02-22,2026-02-22,0,DELIVERED
ship_20260217_005,PO_2026_02_005,PROD_GLASS_B2,832,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_03,2026-02-11,2026-02-23,,0,IN_TRANSIT
ship_20260217_006,PO_2026_02_006,PROD_GLASS_B2,888,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_01,2026-02-17,2026-03-13,,0,PENDING
ship_20260217_007,PO_2026_02_007,PROD_GLASS_A1,2110,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_01,2026-02-17,2026-02-23,,0,PENDING
ship_20260217_008,PO_2026_02_008,PROD_GLASS_C3,1743,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_02,2026-02-16,2026-02-26,,0,IN_TRANSIT
ship_20260217_009,PO_2026_02_009,PROD_GLASS_C3,1004,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_ADHESIVE_02,2026-02-14,2026-03-04,2026-03-04,0,DELIVERED
ship_20260217_010,PO_2026_02_010,PROD_GLASS_B2,1254,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_01,2026-02-17,2026-02-23,,0,PENDING
