production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260408_001,2026-04-08,PLANT_APAC_01,PROD_GLASS_C3,3609,MACHINE_LINE_07,850.6,3411.85,46
prod_20260408_002,2026-04-08,PLANT_APAC_01,PROD_GLASS_C3,4459,MACHINE_LINE_05,864.8,3959.81,56
prod_20260408_003,2026-04-08,PLANT_APAC_01,PROD_GLASS_B2,5418,MACHINE_LINE_01,862.1,4870.07,15
prod_20260408_004,2026-04-08,PLANT_US_01,PROD_GLASS_A1,4886,MACHINE_LINE_04,839.7,4445.43,69
prod_20260408_005,2026-04-08,PLANT_APAC_01,PROD_GLASS_B2,5071,MACHINE_LINE_05,869.3,4958.0,5
prod_20260408_006,2026-04-08,PLANT_APAC_01,PROD_GLASS_C3,5899,MACHINE_LINE_02,841.0,5825.34,19
prod_20260408_007,2026-04-08,PLANT_EU_01,PROD_GLASS_C3,3760,MACHINE_LINE_01,866.4,3224.68,19
prod_20260408_008,2026-04-08,PLANT_US_01,PROD_GLASS_C3,3369,MACHINE_LINE_01,833.1,3278.46,91
prod_20260408_009,2026-04-08,PLANT_US_01,PROD_GLASS_C3,3546,MACHINE_LINE_04,851.3,3467.69,20
prod_20260408_010,2026-04-08,PLANT_APAC_01,PROD_GLASS_A1,6692,MACHINE_LINE_01,843.8,5748.4,13
prod_20260408_011,2026-04-08,PLANT_APAC_01,PROD_GLASS_A1,3884,MACHINE_LINE_06,842.8,3560.65,26
prod_20260408_012,2026-04-08,PLANT_US_01,PROD_GLASS_B2,4401,MACHINE_LINE_04,858.5,4023.59,14
