production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260130_001,2026-01-30,PLANT_US_01,PROD_GLASS_C3,5560,MACHINE_LINE_01,853.0,4926.0,22
prod_20260130_002,2026-01-30,PLANT_EU_01,PROD_GLASS_A1,4080,MACHINE_LINE_04,842.1,3693.68,67
prod_20260130_003,2026-01-30,PLANT_APAC_01,PROD_GLASS_A1,4742,MACHINE_LINE_05,833.9,4117.03,22
prod_20260130_004,2026-01-30,PLANT_EU_01,PROD_GLASS_B2,5497,MACHINE_LINE_03,842.0,5157.26,4
prod_20260130_005,2026-01-30,PLANT_EU_01,PROD_GLASS_B2,4160,MACHINE_LINE_07,835.8,3679.86,11
prod_20260130_006,2026-01-30,PLANT_EU_01,PROD_GLASS_C3,5889,MACHINE_LINE_04,869.6,5334.33,16
prod_20260130_007,2026-01-30,PLANT_EU_01,PROD_GLASS_A1,4156,MACHINE_LINE_07,891.8,3509.49,3
prod_20260130_008,2026-01-30,PLANT_US_01,PROD_GLASS_C3,4170,MACHINE_LINE_04,865.5,3803.06,15
prod_20260130_009,2026-01-30,PLANT_APAC_01,PROD_GLASS_A1,6936,MACHINE_LINE_06,849.4,6262.45,10
prod_20260130_010,2026-01-30,PLANT_APAC_01,PROD_GLASS_A1,2648,MACHINE_LINE_04,824.6,2489.02,113
prod_20260130_011,2026-01-30,PLANT_APAC_01,PROD_GLASS_C3,6926,MACHINE_LINE_03,852.6,6154.86,2
prod_20260130_012,2026-01-30,PLANT_US_01,PROD_GLASS_B2,6732,MACHINE_LINE_04,867.1,6130.46,7
