shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260210_001,PO_2026_02_001,PROD_GLASS_C3,2052,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2026-02-10,2026-02-20,,0,PENDING
ship_20260210_002,PO_2026_02_002,PROD_GLASS_B2,616,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_02,2026-02-10,2026-02-18,,0,PENDING
ship_20260210_003,PO_2026_02_003,PROD_GLASS_A1,761,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_01,2026-02-07,2026-02-18,,0,IN_TRANSIT
ship_20260210_004,PO_2026_02_004,PROD_GLASS_A1,1909,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_PACKAGING_01,2026-02-10,2026-02-18,,0,PENDING
ship_20260210_005,PO_2026_02_005,PROD_GLASS_B2,2474,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_02,2026-02-01,2026-02-19,,0,IN_TRANSIT
ship_20260210_006,PO_2026_02_006,PROD_GLASS_A1,1406,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_01,2026-02-10,2026-03-05,,0,PENDING
ship_20260210_007,PO_2026_02_007,PROD_GLASS_B2,1505,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_02,2026-02-06,2026-02-18,2026-02-20,2,DELIVERED
ship_20260210_008,PO_2026_02_008,PROD_GLASS_C3,2289,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_01,2026-02-04,2026-03-06,,0,IN_TRANSIT
ship_20260210_009,PO_2026_02_009,PROD_GLASS_C3,612,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_ADHESIVE_02,2026-02-10,2026-02-17,,0,PENDING
ship_20260210_010,PO_2026_02_010,PROD_GLASS_C3,2146,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_01,2026-02-09,2026-03-05,2026-03-05,0,DELIVERED
