shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260219_001,PO_2026_02_001,PROD_GLASS_A1,548,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_03,2026-02-13,2026-02-25,,0,IN_TRANSIT
ship_20260219_002,PO_2026_02_002,PROD_GLASS_A1,1519,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_GLASS_RAW_01,2026-02-12,2026-03-13,,0,IN_TRANSIT
ship_20260219_003,PO_2026_02_003,PROD_GLASS_A1,1958,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_02,2026-02-19,2026-02-26,,0,PENDING
ship_20260219_004,PO_2026_02_004,PROD_GLASS_A1,1913,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_PACKAGING_01,2026-02-19,2026-02-25,,0,PENDING
ship_20260219_005,PO_2026_02_005,PROD_GLASS_B2,1827,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_02,2026-02-19,2026-02-28,,0,PENDING
ship_20260219_006,PO_2026_02_006,PROD_GLASS_C3,690,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_01,2026-02-16,2026-02-25,2026-02-25,0,DELIVERED
ship_20260219_007,PO_2026_02_007,PROD_GLASS_B2,2212,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_03,2026-02-17,2026-02-25,,0,IN_TRANSIT
ship_20260219_008,PO_2026_02_008,PROD_GLASS_C3,1169,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_02,2026-02-13,2026-02-24,,0,IN_TRANSIT
ship_20260219_009,PO_2026_02_009,PROD_GLASS_A1,732,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_03,2026-02-16,2026-03-02,2026-03-02,0,DELIVERED
ship_20260219_010,PO_2026_02_010,PROD_GLASS_B2,2082,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_01,2026-02-12,2026-02-24,,0,IN_TRANSIT
