quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260103_001,2026-01-03,PROD_GLASS_B2,BATCH_2026_01_03_001,60,BUBBLE,0.9
qual_20260103_002,2026-01-03,PROD_GLASS_B2,BATCH_2026_01_03_002,46,OTHER,0.94
qual_20260103_003,2026-01-03,PROD_GLASS_A1,BATCH_2026_01_03_003,69,CRACK,0.7
qual_20260103_004,2026-01-03,PROD_GLASS_C3,BATCH_2026_01_03_004,10,OTHER,0.12
qual_20260103_005,2026-01-03,PROD_GLASS_C3,BATCH_2026_01_03_005,11,DISCOLORATION,0.17
qual_20260103_006,2026-01-03,PROD_GLASS_A1,BATCH_2026_01_03_006,19,BUBBLE,0.35
qual_20260103_007,2026-01-03,PROD_GLASS_C3,BATCH_2026_01_03_007,267,BUBBLE,3.53
qual_20260103_008,2026-01-03,PROD_GLASS_A1,BATCH_2026_01_03_008,196,DIMENSION_OFF,4.62
qual_20260103_009,2026-01-03,PROD_GLASS_A1,BATCH_2026_01_03_009,53,DISCOLORATION,0.99
qual_20260103_010,2026-01-03,PROD_GLASS_C3,BATCH_2026_01_03_010,136,SURFACE_SCRATCH,2.14
qual_20260103_011,2026-01-03,PROD_GLASS_B2,BATCH_2026_01_03_011,53,DISCOLORATION,0.8
qual_20260103_012,2026-01-03,PROD_GLASS_A1,BATCH_2026_01_03_012,176,SURFACE_SCRATCH,2.09
