inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260323_01,2026-03-23,PROD_GLASS_A1,WAREHOUSE_US_01,4086,20078,3020,21144
inv_20260323_02,2026-03-23,PROD_GLASS_A1,WAREHOUSE_EU_01,12867,20078,1976,30969
inv_20260323_03,2026-03-23,PROD_GLASS_A1,WAREHOUSE_APAC_01,9094,20078,1008,28164
inv_20260323_04,2026-03-23,PROD_GLASS_A1,WAREHOUSE_US_02,6751,20078,0,26829
inv_20260323_05,2026-03-23,PROD_GLASS_A1,WAREHOUSE_APAC_02,6391,20078,0,26469
inv_20260323_06,2026-03-23,PROD_GLASS_A1,WAREHOUSE_EU_02,8504,20078,0,28582
inv_20260323_07,2026-03-23,PROD_GLASS_B2,WAREHOUSE_US_01,5956,24110,1700,28366
inv_20260323_08,2026-03-23,PROD_GLASS_B2,WAREHOUSE_EU_01,7271,24110,0,31381
inv_20260323_09,2026-03-23,PROD_GLASS_B2,WAREHOUSE_APAC_01,10178,24110,0,34288
inv_20260323_10,2026-03-23,PROD_GLASS_B2,WAREHOUSE_US_02,10655,24110,0,34765
inv_20260323_11,2026-03-23,PROD_GLASS_B2,WAREHOUSE_APAC_02,14651,24110,0,38761
inv_20260323_12,2026-03-23,PROD_GLASS_B2,WAREHOUSE_EU_02,11405,24110,0,35515
inv_20260323_13,2026-03-23,PROD_GLASS_C3,WAREHOUSE_US_01,12905,16057,2079,26883
inv_20260323_14,2026-03-23,PROD_GLASS_C3,WAREHOUSE_EU_01,5194,16057,2123,19128
inv_20260323_15,2026-03-23,PROD_GLASS_C3,WAREHOUSE_APAC_01,12274,16057,0,28331
inv_20260323_16,2026-03-23,PROD_GLASS_C3,WAREHOUSE_US_02,10862,16057,0,26919
inv_20260323_17,2026-03-23,PROD_GLASS_C3,WAREHOUSE_APAC_02,13492,16057,0,29549
inv_20260323_18,2026-03-23,PROD_GLASS_C3,WAREHOUSE_EU_02,14723,16057,0,30780
