quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260331_001,2026-03-31,PROD_GLASS_B2,BATCH_2026_03_31_001,16,BUBBLE,0.2
qual_20260331_002,2026-03-31,PROD_GLASS_C3,BATCH_2026_03_31_002,199,CRACK,3.48
qual_20260331_003,2026-03-31,PROD_GLASS_C3,BATCH_2026_03_31_003,107,DIMENSION_OFF,1.35
qual_20260331_004,2026-03-31,PROD_GLASS_B2,BATCH_2026_03_31_004,15,SURFACE_SCRATCH,0.22
qual_20260331_005,2026-03-31,PROD_GLASS_C3,BATCH_2026_03_31_005,58,CRACK,0.75
qual_20260331_006,2026-03-31,PROD_GLASS_C3,BATCH_2026_03_31_006,100,SURFACE_SCRATCH,1.06
qual_20260331_007,2026-03-31,PROD_GLASS_B2,BATCH_2026_03_31_007,17,SURFACE_SCRATCH,0.24
qual_20260331_008,2026-03-31,PROD_GLASS_C3,BATCH_2026_03_31_008,6,DISCOLORATION,0.13
qual_20260331_009,2026-03-31,PROD_GLASS_C3,BATCH_2026_03_31_009,59,CRACK,1.47
qual_20260331_010,2026-03-31,PROD_GLASS_C3,BATCH_2026_03_31_010,57,BUBBLE,0.69
qual_20260331_011,2026-03-31,PROD_GLASS_B2,BATCH_2026_03_31_011,51,DIMENSION_OFF,0.65
qual_20260331_012,2026-03-31,PROD_GLASS_C3,BATCH_2026_03_31_012,78,CRACK,1.38
