shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260223_001,PO_2026_02_001,PROD_GLASS_C3,819,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_02,2026-02-23,2026-03-16,,0,PENDING
ship_20260223_002,PO_2026_02_002,PROD_GLASS_C3,2021,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_01,2026-02-22,2026-02-28,2026-02-28,0,DELIVERED
ship_20260223_003,PO_2026_02_003,PROD_GLASS_B2,2274,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_GLASS_RAW_01,2026-02-20,2026-03-12,2026-03-12,0,DELIVERED
ship_20260223_004,PO_2026_02_004,PROD_GLASS_A1,679,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_GLASS_RAW_02,2026-02-20,2026-03-08,2026-03-08,0,DELIVERED
ship_20260223_005,PO_2026_02_005,PROD_GLASS_C3,2317,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_02,2026-02-14,2026-03-02,2026-03-06,4,DELIVERED
ship_20260223_006,PO_2026_02_006,PROD_GLASS_C3,2354,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_02,2026-02-15,2026-03-01,,0,IN_TRANSIT
ship_20260223_007,PO_2026_02_007,PROD_GLASS_B2,830,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_01,2026-02-23,2026-03-01,,0,PENDING
ship_20260223_008,PO_2026_02_008,PROD_GLASS_C3,2448,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_METAL_FRAME_02,2026-02-18,2026-02-28,2026-03-04,4,DELIVERED
ship_20260223_009,PO_2026_02_009,PROD_GLASS_B2,1930,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_01,2026-02-16,2026-03-12,2026-03-12,0,DELIVERED
ship_20260223_010,PO_2026_02_010,PROD_GLASS_C3,1955,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_02,2026-02-16,2026-03-04,,0,IN_TRANSIT
