inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260126_01,2026-01-26,PROD_GLASS_A1,WAREHOUSE_US_01,9090,13660,2358,20392
inv_20260126_02,2026-01-26,PROD_GLASS_A1,WAREHOUSE_EU_01,5195,13660,0,18855
inv_20260126_03,2026-01-26,PROD_GLASS_A1,WAREHOUSE_APAC_01,14334,13660,0,27994
inv_20260126_04,2026-01-26,PROD_GLASS_A1,WAREHOUSE_US_02,12656,13660,0,26316
inv_20260126_05,2026-01-26,PROD_GLASS_A1,WAREHOUSE_APAC_02,14894,13660,0,28554
inv_20260126_06,2026-01-26,PROD_GLASS_A1,WAREHOUSE_EU_02,5182,13660,0,18842
inv_20260126_07,2026-01-26,PROD_GLASS_B2,WAREHOUSE_US_01,7041,19877,2020,24898
inv_20260126_08,2026-01-26,PROD_GLASS_B2,WAREHOUSE_EU_01,10674,19877,0,30551
inv_20260126_09,2026-01-26,PROD_GLASS_B2,WAREHOUSE_APAC_01,13550,19877,0,33427
inv_20260126_10,2026-01-26,PROD_GLASS_B2,WAREHOUSE_US_02,14037,19877,0,33914
inv_20260126_11,2026-01-26,PROD_GLASS_B2,WAREHOUSE_APAC_02,7719,19877,0,27596
inv_20260126_12,2026-01-26,PROD_GLASS_B2,WAREHOUSE_EU_02,7561,19877,0,27438
inv_20260126_13,2026-01-26,PROD_GLASS_C3,WAREHOUSE_US_01,12304,20881,1029,32156
inv_20260126_14,2026-01-26,PROD_GLASS_C3,WAREHOUSE_EU_01,7268,20881,2169,25980
inv_20260126_15,2026-01-26,PROD_GLASS_C3,WAREHOUSE_APAC_01,6605,20881,521,26965
inv_20260126_16,2026-01-26,PROD_GLASS_C3,WAREHOUSE_US_02,7341,20881,0,28222
inv_20260126_17,2026-01-26,PROD_GLASS_C3,WAREHOUSE_APAC_02,13203,20881,0,34084
inv_20260126_18,2026-01-26,PROD_GLASS_C3,WAREHOUSE_EU_02,11702,20881,0,32583
