production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260111_001,2026-01-11,PLANT_APAC_01,PROD_GLASS_C3,3335,MACHINE_LINE_05,837.6,2972.43,29
prod_20260111_002,2026-01-11,PLANT_US_01,PROD_GLASS_B2,3565,MACHINE_LINE_04,848.7,3069.88,51
prod_20260111_003,2026-01-11,PLANT_APAC_01,PROD_GLASS_C3,6088,MACHINE_LINE_03,856.2,5815.85,28
prod_20260111_004,2026-01-11,PLANT_US_01,PROD_GLASS_B2,3188,MACHINE_LINE_05,826.6,2817.34,92
prod_20260111_005,2026-01-11,PLANT_APAC_01,PROD_GLASS_A1,3195,MACHINE_LINE_03,843.7,3319.25,12
prod_20260111_006,2026-01-11,PLANT_EU_01,PROD_GLASS_C3,4016,MACHINE_LINE_03,852.5,3560.6,5
prod_20260111_007,2026-01-11,PLANT_US_01,PROD_GLASS_B2,4618,MACHINE_LINE_04,863.8,4436.09,1
prod_20260111_008,2026-01-11,PLANT_EU_01,PROD_GLASS_A1,3248,MACHINE_LINE_05,862.5,2716.33,8
prod_20260111_009,2026-01-11,PLANT_EU_01,PROD_GLASS_B2,3862,MACHINE_LINE_04,845.7,3467.03,0
prod_20260111_010,2026-01-11,PLANT_US_01,PROD_GLASS_A1,6415,MACHINE_LINE_05,840.1,5655.86,7
prod_20260111_011,2026-01-11,PLANT_US_01,PROD_GLASS_C3,4697,MACHINE_LINE_04,858.3,4137.3,6
prod_20260111_012,2026-01-11,PLANT_APAC_01,PROD_GLASS_A1,3653,MACHINE_LINE_05,819.9,3040.14,47
