production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260206_001,2026-02-06,PLANT_US_01,PROD_GLASS_C3,3575,MACHINE_LINE_02,877.3,3160.48,18
prod_20260206_002,2026-02-06,PLANT_US_01,PROD_GLASS_A1,4184,MACHINE_LINE_05,848.8,3708.74,19
prod_20260206_003,2026-02-06,PLANT_EU_01,PROD_GLASS_C3,3108,MACHINE_LINE_05,852.5,2742.87,6
prod_20260206_004,2026-02-06,PLANT_APAC_01,PROD_GLASS_C3,4486,MACHINE_LINE_07,870.1,3842.05,11
prod_20260206_005,2026-02-06,PLANT_US_01,PROD_GLASS_A1,3201,MACHINE_LINE_04,846.9,2971.9,57
prod_20260206_006,2026-02-06,PLANT_EU_01,PROD_GLASS_A1,6323,MACHINE_LINE_03,836.3,5472.07,9
prod_20260206_007,2026-02-06,PLANT_EU_01,PROD_GLASS_A1,4465,MACHINE_LINE_02,852.3,4104.21,1
prod_20260206_008,2026-02-06,PLANT_EU_01,PROD_GLASS_A1,4639,MACHINE_LINE_06,852.9,4472.02,22
prod_20260206_009,2026-02-06,PLANT_EU_01,PROD_GLASS_B2,6402,MACHINE_LINE_07,857.9,5491.61,22
prod_20260206_010,2026-02-06,PLANT_EU_01,PROD_GLASS_A1,5343,MACHINE_LINE_03,864.7,4366.84,27
prod_20260206_011,2026-02-06,PLANT_US_01,PROD_GLASS_C3,3904,MACHINE_LINE_03,827.6,3843.79,93
prod_20260206_012,2026-02-06,PLANT_APAC_01,PROD_GLASS_A1,6821,MACHINE_LINE_05,850.3,6181.47,16
