quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260216_001,2026-02-16,PROD_GLASS_C3,BATCH_2026_02_16_001,52,BUBBLE,1.06
qual_20260216_002,2026-02-16,PROD_GLASS_C3,BATCH_2026_02_16_002,72,OTHER,1.11
qual_20260216_003,2026-02-16,PROD_GLASS_C3,BATCH_2026_02_16_003,267,CRACK,4.58
qual_20260216_004,2026-02-16,PROD_GLASS_A1,BATCH_2026_02_16_004,47,BUBBLE,0.9
qual_20260216_005,2026-02-16,PROD_GLASS_C3,BATCH_2026_02_16_005,115,CRACK,1.23
qual_20260216_006,2026-02-16,PROD_GLASS_B2,BATCH_2026_02_16_006,108,BUBBLE,1.39
qual_20260216_007,2026-02-16,PROD_GLASS_A1,BATCH_2026_02_16_007,92,CRACK,1.12
qual_20260216_008,2026-02-16,PROD_GLASS_C3,BATCH_2026_02_16_008,57,OTHER,0.7
qual_20260216_009,2026-02-16,PROD_GLASS_B2,BATCH_2026_02_16_009,107,OTHER,1.29
qual_20260216_010,2026-02-16,PROD_GLASS_A1,BATCH_2026_02_16_010,58,BUBBLE,0.74
qual_20260216_011,2026-02-16,PROD_GLASS_A1,BATCH_2026_02_16_011,48,OTHER,0.99
qual_20260216_012,2026-02-16,PROD_GLASS_C3,BATCH_2026_02_16_012,51,BUBBLE,0.52
