quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260114_001,2026-01-14,PROD_GLASS_B2,BATCH_2026_01_14_001,56,CRACK,1.02
qual_20260114_002,2026-01-14,PROD_GLASS_A1,BATCH_2026_01_14_002,54,BUBBLE,1.24
qual_20260114_003,2026-01-14,PROD_GLASS_B2,BATCH_2026_01_14_003,41,DIMENSION_OFF,0.66
qual_20260114_004,2026-01-14,PROD_GLASS_C3,BATCH_2026_01_14_004,81,BUBBLE,1.15
qual_20260114_005,2026-01-14,PROD_GLASS_A1,BATCH_2026_01_14_005,57,DIMENSION_OFF,1.21
qual_20260114_006,2026-01-14,PROD_GLASS_A1,BATCH_2026_01_14_006,74,OTHER,1.31
qual_20260114_007,2026-01-14,PROD_GLASS_B2,BATCH_2026_01_14_007,220,DIMENSION_OFF,3.94
qual_20260114_008,2026-01-14,PROD_GLASS_A1,BATCH_2026_01_14_008,52,DISCOLORATION,0.91
qual_20260114_009,2026-01-14,PROD_GLASS_C3,BATCH_2026_01_14_009,84,OTHER,1.14
qual_20260114_010,2026-01-14,PROD_GLASS_C3,BATCH_2026_01_14_010,76,DIMENSION_OFF,1.39
qual_20260114_011,2026-01-14,PROD_GLASS_A1,BATCH_2026_01_14_011,52,DISCOLORATION,0.6
qual_20260114_012,2026-01-14,PROD_GLASS_A1,BATCH_2026_01_14_012,24,DIMENSION_OFF,0.38
