inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260307_01,2026-03-07,PROD_GLASS_A1,WAREHOUSE_US_01,8385,28198,2287,34296
inv_20260307_02,2026-03-07,PROD_GLASS_A1,WAREHOUSE_EU_01,8052,28198,1465,34785
inv_20260307_03,2026-03-07,PROD_GLASS_A1,WAREHOUSE_APAC_01,9746,28198,0,37944
inv_20260307_04,2026-03-07,PROD_GLASS_A1,WAREHOUSE_US_02,5184,28198,0,33382
inv_20260307_05,2026-03-07,PROD_GLASS_A1,WAREHOUSE_APAC_02,13801,28198,0,41999
inv_20260307_06,2026-03-07,PROD_GLASS_A1,WAREHOUSE_EU_02,12283,28198,0,40481
inv_20260307_07,2026-03-07,PROD_GLASS_B2,WAREHOUSE_US_01,11974,11139,3979,19134
inv_20260307_08,2026-03-07,PROD_GLASS_B2,WAREHOUSE_EU_01,5945,11139,0,17084
inv_20260307_09,2026-03-07,PROD_GLASS_B2,WAREHOUSE_APAC_01,12392,11139,1378,22153
inv_20260307_10,2026-03-07,PROD_GLASS_B2,WAREHOUSE_US_02,12924,11139,0,24063
inv_20260307_11,2026-03-07,PROD_GLASS_B2,WAREHOUSE_APAC_02,4154,11139,0,15293
inv_20260307_12,2026-03-07,PROD_GLASS_B2,WAREHOUSE_EU_02,4683,11139,0,15822
inv_20260307_13,2026-03-07,PROD_GLASS_C3,WAREHOUSE_US_01,11064,23335,0,34399
inv_20260307_14,2026-03-07,PROD_GLASS_C3,WAREHOUSE_EU_01,11499,23335,1424,33410
inv_20260307_15,2026-03-07,PROD_GLASS_C3,WAREHOUSE_APAC_01,14309,23335,1725,35919
inv_20260307_16,2026-03-07,PROD_GLASS_C3,WAREHOUSE_US_02,6521,23335,0,29856
inv_20260307_17,2026-03-07,PROD_GLASS_C3,WAREHOUSE_APAC_02,6298,23335,0,29633
inv_20260307_18,2026-03-07,PROD_GLASS_C3,WAREHOUSE_EU_02,13204,23335,0,36539
