shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260107_001,PO_2026_01_001,PROD_GLASS_A1,1895,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_GLASS_RAW_02,2026-01-07,2026-01-24,,0,PENDING
ship_20260107_002,PO_2026_01_002,PROD_GLASS_C3,1758,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_01,2026-01-04,2026-01-16,2026-01-19,3,DELIVERED
ship_20260107_003,PO_2026_01_003,PROD_GLASS_C3,2214,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_GLASS_RAW_02,2026-01-05,2026-01-16,2026-01-20,4,DELIVERED
ship_20260107_004,PO_2026_01_004,PROD_GLASS_A1,596,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_01,2026-01-06,2026-01-16,2026-01-16,0,DELIVERED
ship_20260107_005,PO_2026_01_005,PROD_GLASS_C3,1553,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_01,2026-01-07,2026-01-13,,0,PENDING
ship_20260107_006,PO_2026_01_006,PROD_GLASS_A1,1579,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_GLASS_RAW_02,2026-01-07,2026-01-28,,0,PENDING
ship_20260107_007,PO_2026_01_007,PROD_GLASS_B2,589,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_GLASS_RAW_01,2026-01-03,2026-01-16,2026-01-16,0,DELIVERED
ship_20260107_008,PO_2026_01_008,PROD_GLASS_A1,667,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_02,2026-01-06,2026-01-13,,0,IN_TRANSIT
ship_20260107_009,PO_2026_01_009,PROD_GLASS_C3,1716,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_ADHESIVE_01,2026-01-01,2026-01-15,,0,IN_TRANSIT
ship_20260107_010,PO_2026_01_010,PROD_GLASS_B2,1159,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_METAL_FRAME_01,2026-01-07,2026-01-27,,0,PENDING
