production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260323_001,2026-03-23,PLANT_APAC_01,PROD_GLASS_B2,2217,MACHINE_LINE_01,827.7,2018.74,75
prod_20260323_002,2026-03-23,PLANT_US_01,PROD_GLASS_C3,4319,MACHINE_LINE_06,845.8,4168.74,22
prod_20260323_003,2026-03-23,PLANT_APAC_01,PROD_GLASS_B2,5659,MACHINE_LINE_07,861.8,4798.65,16
prod_20260323_004,2026-03-23,PLANT_APAC_01,PROD_GLASS_B2,4214,MACHINE_LINE_06,860.9,3974.65,8
prod_20260323_005,2026-03-23,PLANT_APAC_01,PROD_GLASS_A1,4337,MACHINE_LINE_06,848.8,4077.24,24
prod_20260323_006,2026-03-23,PLANT_APAC_01,PROD_GLASS_C3,5128,MACHINE_LINE_05,878.9,4651.29,24
prod_20260323_007,2026-03-23,PLANT_US_01,PROD_GLASS_B2,5412,MACHINE_LINE_01,830.7,4661.51,5
prod_20260323_008,2026-03-23,PLANT_US_01,PROD_GLASS_A1,4155,MACHINE_LINE_03,833.2,3688.05,68
prod_20260323_009,2026-03-23,PLANT_APAC_01,PROD_GLASS_B2,6608,MACHINE_LINE_01,844.6,6071.54,3
prod_20260323_010,2026-03-23,PLANT_US_01,PROD_GLASS_C3,6610,MACHINE_LINE_01,846.0,6033.87,12
prod_20260323_011,2026-03-23,PLANT_EU_01,PROD_GLASS_A1,6517,MACHINE_LINE_04,838.8,6024.74,24
prod_20260323_012,2026-03-23,PLANT_US_01,PROD_GLASS_A1,5069,MACHINE_LINE_06,855.8,4648.1,2
