quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260305_001,2026-03-05,PROD_GLASS_B2,BATCH_2026_03_05_001,49,OTHER,1.11
qual_20260305_002,2026-03-05,PROD_GLASS_B2,BATCH_2026_03_05_002,41,DIMENSION_OFF,0.88
qual_20260305_003,2026-03-05,PROD_GLASS_A1,BATCH_2026_03_05_003,107,DIMENSION_OFF,1.31
qual_20260305_004,2026-03-05,PROD_GLASS_C3,BATCH_2026_03_05_004,45,BUBBLE,0.7
qual_20260305_005,2026-03-05,PROD_GLASS_C3,BATCH_2026_03_05_005,47,DIMENSION_OFF,0.58
qual_20260305_006,2026-03-05,PROD_GLASS_A1,BATCH_2026_03_05_006,32,CRACK,0.42
qual_20260305_007,2026-03-05,PROD_GLASS_A1,BATCH_2026_03_05_007,26,CRACK,0.59
qual_20260305_008,2026-03-05,PROD_GLASS_B2,BATCH_2026_03_05_008,117,BUBBLE,1.23
qual_20260305_009,2026-03-05,PROD_GLASS_C3,BATCH_2026_03_05_009,35,BUBBLE,0.79
qual_20260305_010,2026-03-05,PROD_GLASS_C3,BATCH_2026_03_05_010,96,DIMENSION_OFF,2.03
qual_20260305_011,2026-03-05,PROD_GLASS_C3,BATCH_2026_03_05_011,192,CRACK,3.32
qual_20260305_012,2026-03-05,PROD_GLASS_C3,BATCH_2026_03_05_012,7,DISCOLORATION,0.15
